dataset,variant,margin_m,band_m,category,scene,observations,instances,scenes,lidar_supported,radar_supported,both,lidar_only,radar_only,neither,lidar_percent,radar_percent,difference_pp,min_range_m,max_range_m,lidar_ge_3_percent,lidar_ge_5_percent,lidar_points_p25,lidar_points_p50,lidar_points_p75,lidar_points_p90,lidar_equal_track_percent,radar_ge_3_percent,radar_ge_5_percent,radar_points_p25,radar_points_p50,radar_points_p75,radar_points_p90,radar_equal_track_percent,lidar_unsupported,lidar_missing_percent,radar_unsupported,radar_missing_percent,sparse_cohort
TruckScenes,paired,0,100-150,vehicle.trailer,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,10,4,1,10,7,7,3,0,0,100.0,70.0,30.000000000000004,112.52370279690938,143.73919008821923,100.0,100.0,47.0,86.5,91.0,168.8,100.0,60.0,30.0,0.5,3.0,4.75,7.299999999999999,68.75,0,0.0,3,30.0,True
TruckScenes,paired,0,100-150,vehicle.trailer,scene-3195e3bfd1de4f9ba82f874790c7856c-15,37,12,1,37,30,30,7,0,0,100.0,81.08108108108108,18.918918918918916,100.5021233540803,147.41377675088836,97.2972972972973,91.8918918918919,20.0,51.0,83.0,114.39999999999999,100.0,67.56756756756756,45.94594594594595,2.0,4.0,6.0,9.0,79.16666666666666,0,0.0,7,18.91891891891892,False
TruckScenes,paired,0,100-150,vehicle.trailer,scene-3f542f89ec5241b6a4e30ca743adcf34-29,102,20,1,102,79,79,23,0,0,100.0,77.45098039215686,22.549019607843135,100.81158790032835,149.832707819408,99.01960784313727,98.0392156862745,19.0,32.0,51.75,77.80000000000001,100.0,34.31372549019608,13.725490196078432,1.0,2.0,3.0,5.0,71.89102564102564,0,0.0,23,22.549019607843135,False
TruckScenes,paired,0,100-150,vehicle.trailer,scene-b13542304b244af585a646082c57a079-1,10,1,1,10,9,9,1,0,0,100.0,90.0,9.999999999999998,100.79024993114085,145.74322209002233,100.0,100.0,20.75,24.5,33.0,39.9,100.0,30.0,20.0,1.0,1.5,3.5,6.1,90.0,0,0.0,1,10.0,True
TruckScenes,paired,0,100-150,vehicle.trailer,scene-b201f6e737e34c2d87830fc1e2911516-6,26,7,1,21,8,8,13,0,5,80.76923076923077,30.76923076923077,50.0,103.6972301036985,145.21314663119983,76.92307692307693,76.92307692307693,5.25,16.0,52.25,95.5,78.57142857142857,11.538461538461538,7.6923076923076925,0.0,0.0,1.0,3.0,23.809523809523807,5,19.230769230769226,18,69.23076923076923,False
TruckScenes,paired,0,100-150,vehicle.trailer,scene-fb64d203d417452f830ca73efed80c41-11,21,1,1,21,7,7,14,0,0,100.0,33.33333333333333,66.66666666666667,100.1584917497393,133.86464531357464,100.0,90.47619047619048,8.0,10.0,21.0,37.0,100.0,14.285714285714285,0.0,0.0,0.0,1.0,3.0,33.33333333333333,0,0.0,14,66.66666666666667,True
TruckScenes,paired,0,100-150,vehicle.truck,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,9,4,1,9,8,8,1,0,0,100.0,88.88888888888889,11.111111111111116,107.19003190483224,144.30011627719327,100.0,88.88888888888889,34.0,134.0,231.0,250.8,100.0,55.55555555555556,22.22222222222222,1.0,3.0,4.0,8.4,93.75,0,0.0,1,11.111111111111114,True
TruckScenes,paired,0,100-150,vehicle.truck,scene-23160c4bff134cdd86b96ee822b4aca9-14,17,1,1,10,4,3,7,1,6,58.82352941176471,23.52941176470588,35.294117647058826,102.37343407792507,141.32662662942366,35.294117647058826,0.0,0.0,1.0,3.0,4.0,58.82352941176471,0.0,0.0,0.0,0.0,0.0,1.0,23.52941176470588,7,41.17647058823529,13,76.47058823529412,True
TruckScenes,paired,0,100-150,vehicle.truck,scene-3195e3bfd1de4f9ba82f874790c7856c-15,83,14,1,83,72,72,11,0,0,100.0,86.74698795180723,13.253012048192769,100.08964549692696,149.5421265304672,98.79518072289156,96.3855421686747,22.5,99.0,118.5,135.39999999999998,100.0,42.168674698795186,6.024096385542169,1.0,2.0,3.0,4.0,82.4436763952893,0,0.0,11,13.253012048192772,False
TruckScenes,paired,0,100-150,vehicle.truck,scene-3f542f89ec5241b6a4e30ca743adcf34-29,141,20,1,141,87,87,54,0,0,100.0,61.702127659574465,38.297872340425535,100.23701901785451,149.06419724968436,89.36170212765957,80.85106382978722,6.0,10.0,57.0,141.0,100.0,21.98581560283688,9.929078014184398,0.0,1.0,2.0,4.0,77.38028895768834,0,0.0,54,38.297872340425535,False
TruckScenes,paired,0,100-150,vehicle.truck,scene-6be74229febb4aad9e7ae1a37217b231-4,10,1,1,10,5,5,5,0,0,100.0,50.0,50.0,104.38065540516283,147.22144456034985,100.0,100.0,48.25,65.5,76.0,85.5,100.0,0.0,0.0,0.0,0.5,1.0,1.0999999999999996,50.0,0,0.0,5,50.0,True
TruckScenes,paired,0,100-150,vehicle.truck,scene-a6a87db5125846bda72ccfc9931ee153-11,23,2,1,22,16,16,6,0,1,95.65217391304348,69.56521739130434,26.086956521739136,100.04269030347422,149.65842468341535,78.26086956521739,73.91304347826086,4.0,17.0,86.0,148.20000000000002,96.875,30.434782608695656,26.08695652173913,0.0,1.0,4.0,7.0,78.125,1,4.347826086956516,7,30.434782608695656,True
TruckScenes,paired,0,100-150,vehicle.truck,scene-b13542304b244af585a646082c57a079-1,8,1,1,8,3,3,5,0,0,100.0,37.5,62.5,103.95075274715587,139.09527637218903,100.0,87.5,7.75,15.5,20.5,24.7,100.0,12.5,0.0,0.0,0.0,1.25,2.3,37.5,0,0.0,5,62.5,True
TruckScenes,paired,0,100-150,vehicle.truck,scene-b201f6e737e34c2d87830fc1e2911516-6,31,8,1,31,16,16,15,0,0,100.0,51.61290322580645,48.38709677419355,100.82455242719823,149.47411452464638,96.7741935483871,93.54838709677419,12.0,18.0,54.5,92.0,100.0,19.35483870967742,12.903225806451612,0.0,1.0,2.0,5.0,42.5,0,0.0,15,48.38709677419355,False
TruckScenes,paired,0,100-150,vehicle.truck,scene-fb64d203d417452f830ca73efed80c41-11,27,1,1,26,23,23,3,0,1,96.29629629629629,85.18518518518519,11.111111111111105,101.03166547232428,122.26231759889811,96.29629629629629,96.29629629629629,23.5,37.0,47.0,55.40000000000001,96.29629629629629,40.74074074074074,14.814814814814813,1.0,2.0,3.0,5.0,85.18518518518519,1,3.7037037037037095,4,14.81481481481481,True
TruckScenes,paired,0,150-200,human.pedestrian.adult,scene-23160c4bff134cdd86b96ee822b4aca9-14,7,3,1,7,0,0,7,0,0,100.0,0.0,100.0,151.83343151487963,172.49581677456774,14.285714285714285,0.0,1.0,1.0,2.0,2.4000000000000004,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,100.0,True
TruckScenes,paired,0,150-200,human.pedestrian.construction_worker,scene-3f542f89ec5241b6a4e30ca743adcf34-29,4,1,1,4,0,0,4,0,0,100.0,0.0,100.0,163.26614617944938,195.2262167183891,100.0,75.0,4.75,5.5,6.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,100.0,True
TruckScenes,paired,0,150-200,movable_object.barrier,scene-3f542f89ec5241b6a4e30ca743adcf34-29,2,1,1,2,0,0,2,0,0,100.0,0.0,100.0,169.16267041698882,177.34943401028409,0.0,0.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,100.0,True
TruckScenes,paired,0,150-200,movable_object.trafficcone,scene-3195e3bfd1de4f9ba82f874790c7856c-15,5,2,1,3,0,0,3,0,2,60.0,0.0,60.0,155.22510635112192,192.66423814642766,0.0,0.0,0.0,1.0,1.0,1.6,58.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,40.0,5,100.0,True
TruckScenes,paired,0,150-200,movable_object.trafficcone,scene-3f542f89ec5241b6a4e30ca743adcf34-29,131,48,1,126,0,0,126,0,5,96.18320610687023,0.0,96.18320610687023,150.4090177666509,199.98866853976983,42.74809160305343,16.793893129770993,1.0,2.0,4.0,5.0,95.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.81679389312977,131,100.0,False
TruckScenes,paired,0,150-200,static_object.traffic_sign,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,77,20,1,76,17,17,59,0,1,98.7012987012987,22.07792207792208,76.62337662337663,150.00948473263907,199.83819887899645,85.71428571428571,77.92207792207793,5.0,16.0,55.0,107.20000000000024,98.75,6.493506493506493,0.0,0.0,0.0,0.0,2.0,21.45833333333333,1,1.2987012987013031,60,77.92207792207792,False
TruckScenes,paired,0,150-200,static_object.traffic_sign,scene-23160c4bff134cdd86b96ee822b4aca9-14,71,9,1,68,2,2,66,0,3,95.77464788732394,2.8169014084507045,92.95774647887323,150.19705164283286,189.0507519422306,87.32394366197182,83.09859154929578,6.0,10.0,24.5,37.0,93.96825396825396,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333332,3,4.225352112676063,69,97.1830985915493,False
TruckScenes,paired,0,150-200,static_object.traffic_sign,scene-3195e3bfd1de4f9ba82f874790c7856c-15,38,10,1,37,3,3,34,0,1,97.36842105263158,7.894736842105263,89.47368421052632,152.44615040149748,198.221458669763,76.31578947368422,68.42105263157895,4.0,48.5,105.5,156.3,98.57142857142858,2.631578947368421,0.0,0.0,0.0,0.0,0.0,6.666666666666667,1,2.631578947368425,35,92.10526315789474,False
TruckScenes,paired,0,150-200,static_object.traffic_sign,scene-3f542f89ec5241b6a4e30ca743adcf34-29,86,22,1,79,7,7,72,0,7,91.86046511627907,8.13953488372093,83.72093023255813,150.12403958197052,199.12699932635928,75.5813953488372,65.11627906976744,3.0,7.0,12.0,34.0,92.04545454545455,2.3255813953488373,1.1627906976744187,0.0,0.0,0.0,0.0,5.303030303030303,7,8.139534883720927,79,91.86046511627907,False
TruckScenes,paired,0,150-200,static_object.traffic_sign,scene-a6a87db5125846bda72ccfc9931ee153-11,6,2,1,6,0,0,6,0,0,100.0,0.0,100.0,151.65691174847865,167.1941468762767,83.33333333333334,83.33333333333334,6.25,7.5,8.0,8.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,100.0,True
TruckScenes,paired,0,150-200,static_object.traffic_sign,scene-b201f6e737e34c2d87830fc1e2911516-6,34,4,1,33,9,9,24,0,1,97.05882352941177,26.47058823529412,70.58823529411764,150.84128841937456,198.84238707372174,94.11764705882352,88.23529411764706,7.25,18.0,160.0,193.8,91.66666666666666,5.88235294117647,0.0,0.0,0.0,0.75,2.0,14.0625,1,2.941176470588232,25,73.52941176470588,True
TruckScenes,paired,0,150-200,static_object.traffic_sign,scene-fb64d203d417452f830ca73efed80c41-11,47,3,1,45,25,25,20,0,2,95.74468085106383,53.191489361702125,42.55319148936171,150.10264417377488,183.52766010582786,87.2340425531915,87.2340425531915,19.5,34.0,55.0,64.0,94.87179487179488,6.382978723404255,0.0,0.0,1.0,2.0,2.0,32.131410256410255,2,4.255319148936167,22,46.808510638297875,True
TruckScenes,paired,0,150-200,vehicle.bicycle,scene-23160c4bff134cdd86b96ee822b4aca9-14,2,1,1,2,1,1,1,0,0,100.0,50.0,50.0,152.47270811654,158.13781564282644,100.0,50.0,3.5,4.0,4.5,4.8,100.0,0.0,0.0,0.25,0.5,0.75,0.9,50.0,0,0.0,1,50.0,True
TruckScenes,paired,0,150-200,vehicle.bus.rigid,scene-3195e3bfd1de4f9ba82f874790c7856c-15,6,1,1,6,6,6,0,0,0,100.0,100.0,0.0,151.5436810777764,161.98054785121653,100.0,100.0,64.0,67.5,71.0,73.5,100.0,16.666666666666664,0.0,1.25,2.0,2.0,2.5,100.0,0,0.0,0,0.0,True
TruckScenes,paired,0,150-200,vehicle.bus.rigid,scene-b201f6e737e34c2d87830fc1e2911516-6,7,1,1,5,3,3,2,0,2,71.42857142857143,42.857142857142854,28.571428571428577,150.73989756634435,196.61476288206904,42.857142857142854,42.857142857142854,0.5,1.0,23.0,28.400000000000006,71.42857142857143,14.285714285714285,0.0,0.0,0.0,1.5,2.4000000000000004,42.857142857142854,2,28.57142857142857,4,57.142857142857146,True
TruckScenes,paired,0,150-200,vehicle.car,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,117,30,1,106,23,23,83,0,11,90.5982905982906,19.65811965811966,70.94017094017094,150.2476455327623,199.9666937233818,77.77777777777779,62.39316239316239,3.0,6.0,12.0,18.400000000000006,92.1031746031746,0.0,0.0,0.0,0.0,0.0,1.0,12.77777777777778,11,9.401709401709397,94,80.34188034188034,False
TruckScenes,paired,0,150-200,vehicle.car,scene-23160c4bff134cdd86b96ee822b4aca9-14,108,28,1,91,10,9,82,1,16,84.25925925925925,9.25925925925926,75.0,150.1363034332358,197.84439613628956,51.85185185185185,25.925925925925924,1.0,3.0,5.0,11.0,82.04365079365078,0.0,0.0,0.0,0.0,0.0,0.0,11.267006802721088,17,15.740740740740748,98,90.74074074074073,False
TruckScenes,paired,0,150-200,vehicle.car,scene-3195e3bfd1de4f9ba82f874790c7856c-15,132,33,1,131,20,20,111,0,1,99.24242424242425,15.151515151515152,84.0909090909091,150.06673187548574,199.66300197298636,74.24242424242425,56.060606060606055,2.0,5.5,11.0,17.0,96.96969696969697,2.272727272727273,0.0,0.0,0.0,0.0,1.0,7.9857397504456324,1,0.7575757575757507,112,84.84848484848484,False
TruckScenes,paired,0,150-200,vehicle.car,scene-3f542f89ec5241b6a4e30ca743adcf34-29,190,38,1,154,28,27,127,1,35,81.05263157894737,14.736842105263156,66.3157894736842,150.39757301764786,199.74428689319586,49.473684210526315,29.47368421052631,1.0,2.0,5.75,9.0,86.16563396952837,1.5789473684210527,0.0,0.0,0.0,0.0,1.0,10.407226389383794,36,18.94736842105263,162,85.26315789473685,False
TruckScenes,paired,0,150-200,vehicle.car,scene-a6a87db5125846bda72ccfc9931ee153-11,112,24,1,105,20,19,86,1,6,93.75,17.857142857142858,75.89285714285714,150.29339473389675,199.2143644127032,66.07142857142857,41.07142857142857,2.0,4.0,7.0,10.0,90.0297619047619,0.0,0.0,0.0,0.0,0.0,1.0,15.262515262515262,7,6.25,92,82.14285714285714,False
TruckScenes,paired,0,150-200,vehicle.car,scene-b201f6e737e34c2d87830fc1e2911516-6,161,25,1,134,10,9,125,1,26,83.22981366459628,6.211180124223603,77.01863354037268,150.13584672053514,198.41590462331993,65.21739130434783,39.75155279503105,2.0,4.0,6.0,9.0,67.67619047619047,0.0,0.0,0.0,0.0,0.0,0.0,3.9523809523809526,27,16.77018633540372,151,93.7888198757764,False
TruckScenes,paired,0,150-200,vehicle.car,scene-fb64d203d417452f830ca73efed80c41-11,106,30,1,97,14,13,84,1,8,91.50943396226415,13.20754716981132,78.30188679245283,150.05681029796702,199.94974332114762,63.20754716981132,40.56603773584906,1.0,3.0,7.0,11.0,90.72222222222223,0.9433962264150944,0.0,0.0,0.0,0.0,1.0,13.708994708994707,9,8.490566037735846,92,86.79245283018868,False
TruckScenes,paired,0,150-200,vehicle.construction,scene-3f542f89ec5241b6a4e30ca743adcf34-29,10,2,1,10,7,7,3,0,0,100.0,70.0,30.000000000000004,156.01409936125535,198.12968170824647,100.0,100.0,10.25,15.5,23.25,28.799999999999997,100.0,50.0,10.0,0.25,2.5,3.0,4.199999999999999,70.0,0,0.0,3,30.0,True
TruckScenes,paired,0,150-200,vehicle.motorcycle,scene-a6a87db5125846bda72ccfc9931ee153-11,2,1,1,2,0,0,2,0,0,100.0,0.0,100.0,152.92324720038215,156.93649967607854,100.0,100.0,13.0,13.0,13.0,13.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,100.0,True
TruckScenes,paired,0,150-200,vehicle.other,scene-3195e3bfd1de4f9ba82f874790c7856c-15,5,1,1,5,1,1,4,0,0,100.0,20.0,80.0,150.88976136300818,197.67500225086388,100.0,100.0,7.0,9.0,11.0,14.600000000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,20.0,0,0.0,4,80.0,True
TruckScenes,paired,0,150-200,vehicle.trailer,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,8,4,1,8,4,4,4,0,0,100.0,50.0,50.0,160.3480618154737,190.7331419580982,75.0,75.0,4.25,18.0,39.0,39.9,100.0,25.0,12.5,0.0,0.5,2.5,4.3,41.666666666666664,0,0.0,4,50.0,True
TruckScenes,paired,0,150-200,vehicle.trailer,scene-3195e3bfd1de4f9ba82f874790c7856c-15,37,13,1,37,14,14,23,0,0,100.0,37.83783783783784,62.16216216216216,150.13335147530887,197.69045500350484,83.78378378378379,67.56756756756756,3.0,15.0,26.0,32.4,100.0,16.216216216216218,8.108108108108109,0.0,0.0,2.0,3.3999999999999986,31.794871794871792,0,0.0,23,62.16216216216216,False
TruckScenes,paired,0,150-200,vehicle.trailer,scene-3f542f89ec5241b6a4e30ca743adcf34-29,86,20,1,85,25,25,60,0,1,98.83720930232558,29.069767441860467,69.76744186046511,150.0106029512012,199.5535628715887,87.20930232558139,72.09302325581395,4.0,11.5,21.75,31.0,97.5,6.976744186046512,2.3255813953488373,0.0,0.0,1.0,2.0,28.47222222222222,1,1.1627906976744242,61,70.93023255813954,False
TruckScenes,paired,0,150-200,vehicle.trailer,scene-b13542304b244af585a646082c57a079-1,3,1,1,3,1,1,2,0,0,100.0,33.33333333333333,66.66666666666667,156.6481733080167,171.92002415898816,100.0,100.0,7.5,8.0,8.5,8.8,100.0,33.33333333333333,0.0,0.0,0.0,1.5,2.4000000000000004,33.33333333333333,0,0.0,2,66.66666666666667,True
TruckScenes,paired,0,150-200,vehicle.trailer,scene-b201f6e737e34c2d87830fc1e2911516-6,5,3,1,4,1,1,3,0,1,80.0,20.0,60.00000000000001,152.4280856885395,183.0656873078641,80.0,80.0,6.0,7.0,10.0,13.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,11.11111111111111,1,20.0,4,80.0,True
TruckScenes,paired,0,150-200,vehicle.truck,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,19,6,1,19,8,8,11,0,0,100.0,42.10526315789473,57.89473684210527,154.15604721900328,199.91605376392064,84.21052631578947,68.42105263157895,3.0,7.0,51.5,69.0,100.0,26.31578947368421,10.526315789473683,0.0,0.0,2.5,3.599999999999998,72.22222222222221,0,0.0,11,57.89473684210527,True
TruckScenes,paired,0,150-200,vehicle.truck,scene-3195e3bfd1de4f9ba82f874790c7856c-15,28,10,1,28,14,14,14,0,0,100.0,50.0,50.0,150.1505883465511,197.60702910251754,100.0,92.85714285714286,21.0,46.5,74.25,104.0,100.0,7.142857142857142,0.0,0.0,0.5,1.0,2.0,46.25,0,0.0,14,50.0,False
TruckScenes,paired,0,150-200,vehicle.truck,scene-3f542f89ec5241b6a4e30ca743adcf34-29,142,20,1,139,37,36,103,1,2,97.88732394366197,26.056338028169012,71.83098591549296,150.46660713442523,199.16036370603092,87.32394366197182,85.2112676056338,7.0,12.0,21.5,42.70000000000002,96.53846153846153,4.225352112676056,2.112676056338028,0.0,0.0,1.0,2.0,41.01282051282051,3,2.1126760563380316,105,73.94366197183099,False
TruckScenes,paired,0,150-200,vehicle.truck,scene-6be74229febb4aad9e7ae1a37217b231-4,10,1,1,10,6,6,4,0,0,100.0,60.0,40.0,151.96914679641168,195.87679825951614,100.0,100.0,20.0,20.5,30.75,33.3,100.0,0.0,0.0,0.0,1.0,1.0,1.0999999999999996,60.0,0,0.0,4,40.0,True
TruckScenes,paired,0,150-200,vehicle.truck,scene-b201f6e737e34c2d87830fc1e2911516-6,74,9,1,73,33,33,40,0,1,98.64864864864865,44.5945945945946,54.054054054054056,150.5643016482657,198.0639312636104,89.1891891891892,75.67567567567568,5.0,11.0,17.75,29.700000000000003,99.34640522875817,2.7027027027027026,0.0,0.0,0.0,1.0,2.0,36.610428328694574,1,1.3513513513513544,41,55.4054054054054,False
TruckScenes,paired,0,200-250,human.pedestrian.construction_worker,scene-3f542f89ec5241b6a4e30ca743adcf34-29,1,1,1,1,0,0,1,0,0,100.0,0.0,100.0,203.2730878939659,203.2730878939659,100.0,0.0,4.0,4.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,100.0,True
TruckScenes,paired,0,200-250,movable_object.trafficcone,scene-3f542f89ec5241b6a4e30ca743adcf34-29,34,21,1,27,0,0,27,0,7,79.41176470588235,0.0,79.41176470588235,200.59790691292088,223.08859349302594,14.705882352941178,2.941176470588235,1.0,1.0,2.0,3.6999999999999993,79.36507936507935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,20.588235294117652,34,100.0,False
TruckScenes,paired,0,200-250,static_object.traffic_sign,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,30,17,1,30,0,0,30,0,0,100.0,0.0,100.0,200.00147325915378,220.88370211099877,76.66666666666667,70.0,3.25,11.0,38.5,71.50000000000003,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,30,100.0,False
TruckScenes,paired,0,200-250,static_object.traffic_sign,scene-3195e3bfd1de4f9ba82f874790c7856c-15,13,9,1,13,0,0,13,0,0,100.0,0.0,100.0,201.33744850635765,216.4036404614498,76.92307692307693,76.92307692307693,7.0,18.0,100.0,121.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13,100.0,True
TruckScenes,paired,0,200-250,static_object.traffic_sign,scene-3f542f89ec5241b6a4e30ca743adcf34-29,25,12,1,24,0,0,24,0,1,96.0,0.0,96.0,201.11412019593985,224.38006738934413,80.0,60.0,3.0,5.0,27.0,66.20000000000003,91.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,25,100.0,False
TruckScenes,paired,0,200-250,vehicle.bus.rigid,scene-b201f6e737e34c2d87830fc1e2911516-6,2,1,1,2,0,0,2,0,0,100.0,0.0,100.0,203.19325053068846,217.26247400908738,100.0,50.0,7.75,12.5,17.25,20.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,100.0,True
TruckScenes,paired,0,200-250,vehicle.bus.rigid,scene-fb64d203d417452f830ca73efed80c41-11,2,1,1,1,0,0,1,0,1,50.0,0.0,50.0,213.3461358289945,220.78214850317624,0.0,0.0,0.25,0.5,0.75,0.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,2,100.0,True
TruckScenes,paired,0,200-250,vehicle.car,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,45,21,1,40,0,0,40,0,5,88.88888888888889,0.0,88.88888888888889,200.69379009337305,226.04813191388675,48.888888888888886,33.33333333333333,1.0,2.0,6.0,8.600000000000001,89.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11.111111111111114,45,100.0,False
TruckScenes,paired,0,200-250,vehicle.car,scene-23160c4bff134cdd86b96ee822b4aca9-14,3,2,1,2,0,0,2,0,1,66.66666666666666,0.0,66.66666666666666,201.20093634724344,214.78706097094687,66.66666666666666,33.33333333333333,1.5,3.0,5.0,6.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33.33333333333334,3,100.0,True
TruckScenes,paired,0,200-250,vehicle.car,scene-3195e3bfd1de4f9ba82f874790c7856c-15,68,24,1,58,0,0,58,0,10,85.29411764705883,0.0,85.29411764705883,200.22000692876009,226.84401081084647,63.23529411764706,44.11764705882353,1.0,4.0,9.0,11.0,88.54166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,14.705882352941174,68,100.0,False
TruckScenes,paired,0,200-250,vehicle.car,scene-3f542f89ec5241b6a4e30ca743adcf34-29,34,25,1,25,0,0,25,0,9,73.52941176470588,0.0,73.52941176470588,200.0710707473922,223.13810090979322,35.294117647058826,20.588235294117645,0.25,2.0,3.0,6.0,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,26.470588235294116,34,100.0,False
TruckScenes,paired,0,200-250,vehicle.car,scene-a6a87db5125846bda72ccfc9931ee153-11,16,4,1,14,0,0,14,0,2,87.5,0.0,87.5,200.91671899208097,222.1359436738044,37.5,18.75,1.0,2.0,4.0,5.5,84.72222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12.5,16,100.0,True
TruckScenes,paired,0,200-250,vehicle.car,scene-b201f6e737e34c2d87830fc1e2911516-6,18,7,1,13,0,0,13,0,5,72.22222222222221,0.0,72.22222222222221,200.79494762305626,223.39715062993918,27.77777777777778,11.11111111111111,0.25,1.5,2.75,4.300000000000001,62.244897959183675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,27.777777777777786,18,100.0,True
TruckScenes,paired,0,200-250,vehicle.car,scene-fb64d203d417452f830ca73efed80c41-11,23,9,1,18,0,0,18,0,5,78.26086956521739,0.0,78.26086956521739,200.5601631913057,223.13322066277925,52.17391304347826,21.73913043478261,1.0,3.0,4.0,6.800000000000001,75.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,21.73913043478261,23,100.0,False
TruckScenes,paired,0,200-250,vehicle.construction,scene-3f542f89ec5241b6a4e30ca743adcf34-29,4,2,1,4,0,0,4,0,0,100.0,0.0,100.0,200.48305494411403,214.8171436720205,75.0,50.0,2.5,6.0,10.75,13.900000000000002,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,100.0,True
TruckScenes,paired,0,200-250,vehicle.other,scene-3195e3bfd1de4f9ba82f874790c7856c-15,1,1,1,1,0,0,1,0,0,100.0,0.0,100.0,209.55825989251767,209.55825989251767,0.0,0.0,2.0,2.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,100.0,True
TruckScenes,paired,0,200-250,vehicle.trailer,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,3,3,1,2,0,0,2,0,1,66.66666666666666,0.0,66.66666666666666,207.6423399860933,214.77470771153978,66.66666666666666,33.33333333333333,1.5,3.0,11.0,15.8,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33.33333333333334,3,100.0,True
TruckScenes,paired,0,200-250,vehicle.trailer,scene-3195e3bfd1de4f9ba82f874790c7856c-15,11,9,1,10,1,1,9,0,1,90.9090909090909,9.090909090909092,81.81818181818181,200.52588575532198,221.18164881978126,63.63636363636363,54.54545454545454,2.0,5.0,13.0,21.0,88.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,1,9.090909090909093,10,90.9090909090909,True
TruckScenes,paired,0,200-250,vehicle.trailer,scene-3f542f89ec5241b6a4e30ca743adcf34-29,24,15,1,23,0,0,23,0,1,95.83333333333334,0.0,95.83333333333334,201.1134091209368,227.4924309082738,79.16666666666666,66.66666666666666,3.0,9.0,18.5,23.0,96.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.166666666666657,24,100.0,False
TruckScenes,paired,0,200-250,vehicle.truck,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,12,5,1,12,0,0,12,0,0,100.0,0.0,100.0,201.62463445305974,229.4177589511211,66.66666666666666,33.33333333333333,2.0,3.5,12.0,33.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12,100.0,True
TruckScenes,paired,0,200-250,vehicle.truck,scene-3195e3bfd1de4f9ba82f874790c7856c-15,10,8,1,10,0,0,10,0,0,100.0,0.0,100.0,200.18618301257388,223.4411317984915,90.0,70.0,4.5,14.0,26.5,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,100.0,True
TruckScenes,paired,0,200-250,vehicle.truck,scene-3f542f89ec5241b6a4e30ca743adcf34-29,26,16,1,26,0,0,26,0,0,100.0,0.0,100.0,200.66542780698632,228.22347457330534,92.3076923076923,88.46153846153845,6.5,16.0,26.0,31.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,26,100.0,False
