sample_token,channel,modality,region,band_m,count
66ec211e07194e3798d84dfe70729910,LIDAR_RIGHT,lidar,forward_30deg,50-100,689
66ec211e07194e3798d84dfe70729910,LIDAR_RIGHT,lidar,forward_30deg,100-150,202
66ec211e07194e3798d84dfe70729910,LIDAR_RIGHT,lidar,forward_30deg,150-400,65
66ec211e07194e3798d84dfe70729910,LIDAR_RIGHT,lidar,forward_30deg,>=400,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_FRONT,lidar,all_azimuth,0-50,18804
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_FRONT,lidar,all_azimuth,50-100,85
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_FRONT,lidar,all_azimuth,100-150,2
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_FRONT,lidar,all_azimuth,150-400,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_FRONT,lidar,all_azimuth,>=400,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_FRONT,lidar,forward_30deg,0-50,13700
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_FRONT,lidar,forward_30deg,50-100,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_FRONT,lidar,forward_30deg,100-150,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_FRONT,lidar,forward_30deg,150-400,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_FRONT,lidar,forward_30deg,>=400,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_LEFT,lidar,all_azimuth,0-50,23343
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_LEFT,lidar,all_azimuth,50-100,112
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_LEFT,lidar,all_azimuth,100-150,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_LEFT,lidar,all_azimuth,150-400,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_LEFT,lidar,all_azimuth,>=400,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_LEFT,lidar,forward_30deg,0-50,9026
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_LEFT,lidar,forward_30deg,50-100,2
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_LEFT,lidar,forward_30deg,100-150,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_LEFT,lidar,forward_30deg,150-400,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_LEFT,lidar,forward_30deg,>=400,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_RIGHT,lidar,all_azimuth,0-50,22477
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_RIGHT,lidar,all_azimuth,50-100,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_RIGHT,lidar,all_azimuth,100-150,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_RIGHT,lidar,all_azimuth,150-400,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_RIGHT,lidar,all_azimuth,>=400,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_RIGHT,lidar,forward_30deg,0-50,9644
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_RIGHT,lidar,forward_30deg,50-100,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_RIGHT,lidar,forward_30deg,100-150,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_RIGHT,lidar,forward_30deg,150-400,0
66ec211e07194e3798d84dfe70729910,LIDAR_TOP_RIGHT,lidar,forward_30deg,>=400,0
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_BACK,radar,all_azimuth,0-50,154
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_BACK,radar,all_azimuth,50-100,192
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_BACK,radar,all_azimuth,100-150,159
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_BACK,radar,all_azimuth,150-400,118
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_BACK,radar,all_azimuth,>=400,0
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_BACK,radar,forward_30deg,0-50,0
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_BACK,radar,forward_30deg,50-100,0
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_BACK,radar,forward_30deg,100-150,0
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_BACK,radar,forward_30deg,150-400,0
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_BACK,radar,forward_30deg,>=400,0
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_FRONT,radar,all_azimuth,0-50,153
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_FRONT,radar,all_azimuth,50-100,216
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_FRONT,radar,all_azimuth,100-150,288
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_FRONT,radar,all_azimuth,150-400,143
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_FRONT,radar,all_azimuth,>=400,0
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_FRONT,radar,forward_30deg,0-50,111
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_FRONT,radar,forward_30deg,50-100,126
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_FRONT,radar,forward_30deg,100-150,135
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_FRONT,radar,forward_30deg,150-400,68
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_FRONT,radar,forward_30deg,>=400,0
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_SIDE,radar,all_azimuth,0-50,184
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_SIDE,radar,all_azimuth,50-100,297
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_SIDE,radar,all_azimuth,100-150,161
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_SIDE,radar,all_azimuth,150-400,157
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_SIDE,radar,all_azimuth,>=400,0
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_SIDE,radar,forward_30deg,0-50,28
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_SIDE,radar,forward_30deg,50-100,66
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_SIDE,radar,forward_30deg,100-150,33
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_SIDE,radar,forward_30deg,150-400,24
66ec211e07194e3798d84dfe70729910,RADAR_LEFT_SIDE,radar,forward_30deg,>=400,0
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_BACK,radar,all_azimuth,0-50,217
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_BACK,radar,all_azimuth,50-100,337
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_BACK,radar,all_azimuth,100-150,161
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_BACK,radar,all_azimuth,150-400,70
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_BACK,radar,all_azimuth,>=400,0
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_BACK,radar,forward_30deg,0-50,0
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_BACK,radar,forward_30deg,50-100,0
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_BACK,radar,forward_30deg,100-150,0
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_BACK,radar,forward_30deg,150-400,0
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_BACK,radar,forward_30deg,>=400,0
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_FRONT,radar,all_azimuth,0-50,166
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_FRONT,radar,all_azimuth,50-100,269
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_FRONT,radar,all_azimuth,100-150,232
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_FRONT,radar,all_azimuth,150-400,133
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_FRONT,radar,all_azimuth,>=400,0
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_FRONT,radar,forward_30deg,0-50,115
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_FRONT,radar,forward_30deg,50-100,181
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_FRONT,radar,forward_30deg,100-150,154
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_FRONT,radar,forward_30deg,150-400,80
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_FRONT,radar,forward_30deg,>=400,0
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_SIDE,radar,all_azimuth,0-50,154
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_SIDE,radar,all_azimuth,50-100,226
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_SIDE,radar,all_azimuth,100-150,93
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_SIDE,radar,all_azimuth,150-400,70
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_SIDE,radar,all_azimuth,>=400,0
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_SIDE,radar,forward_30deg,0-50,42
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_SIDE,radar,forward_30deg,50-100,24
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_SIDE,radar,forward_30deg,100-150,17
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_SIDE,radar,forward_30deg,150-400,10
66ec211e07194e3798d84dfe70729910,RADAR_RIGHT_SIDE,radar,forward_30deg,>=400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_LEFT,lidar,all_azimuth,0-50,72725
d6faf332666e480aa7391cf082b0267c,LIDAR_LEFT,lidar,all_azimuth,50-100,4838
d6faf332666e480aa7391cf082b0267c,LIDAR_LEFT,lidar,all_azimuth,100-150,548
d6faf332666e480aa7391cf082b0267c,LIDAR_LEFT,lidar,all_azimuth,150-400,1563
d6faf332666e480aa7391cf082b0267c,LIDAR_LEFT,lidar,all_azimuth,>=400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_LEFT,lidar,forward_30deg,0-50,23274
d6faf332666e480aa7391cf082b0267c,LIDAR_LEFT,lidar,forward_30deg,50-100,571
d6faf332666e480aa7391cf082b0267c,LIDAR_LEFT,lidar,forward_30deg,100-150,52
d6faf332666e480aa7391cf082b0267c,LIDAR_LEFT,lidar,forward_30deg,150-400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_LEFT,lidar,forward_30deg,>=400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_REAR,lidar,all_azimuth,0-50,20087
d6faf332666e480aa7391cf082b0267c,LIDAR_REAR,lidar,all_azimuth,50-100,5
d6faf332666e480aa7391cf082b0267c,LIDAR_REAR,lidar,all_azimuth,100-150,0
d6faf332666e480aa7391cf082b0267c,LIDAR_REAR,lidar,all_azimuth,150-400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_REAR,lidar,all_azimuth,>=400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_REAR,lidar,forward_30deg,0-50,0
d6faf332666e480aa7391cf082b0267c,LIDAR_REAR,lidar,forward_30deg,50-100,0
d6faf332666e480aa7391cf082b0267c,LIDAR_REAR,lidar,forward_30deg,100-150,0
d6faf332666e480aa7391cf082b0267c,LIDAR_REAR,lidar,forward_30deg,150-400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_REAR,lidar,forward_30deg,>=400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_RIGHT,lidar,all_azimuth,0-50,75908
d6faf332666e480aa7391cf082b0267c,LIDAR_RIGHT,lidar,all_azimuth,50-100,4435
d6faf332666e480aa7391cf082b0267c,LIDAR_RIGHT,lidar,all_azimuth,100-150,294
d6faf332666e480aa7391cf082b0267c,LIDAR_RIGHT,lidar,all_azimuth,150-400,600
d6faf332666e480aa7391cf082b0267c,LIDAR_RIGHT,lidar,all_azimuth,>=400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_RIGHT,lidar,forward_30deg,0-50,23934
d6faf332666e480aa7391cf082b0267c,LIDAR_RIGHT,lidar,forward_30deg,50-100,545
d6faf332666e480aa7391cf082b0267c,LIDAR_RIGHT,lidar,forward_30deg,100-150,97
d6faf332666e480aa7391cf082b0267c,LIDAR_RIGHT,lidar,forward_30deg,150-400,36
d6faf332666e480aa7391cf082b0267c,LIDAR_RIGHT,lidar,forward_30deg,>=400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_FRONT,lidar,all_azimuth,0-50,18836
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_FRONT,lidar,all_azimuth,50-100,72
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_FRONT,lidar,all_azimuth,100-150,2
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_FRONT,lidar,all_azimuth,150-400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_FRONT,lidar,all_azimuth,>=400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_FRONT,lidar,forward_30deg,0-50,13680
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_FRONT,lidar,forward_30deg,50-100,0
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_FRONT,lidar,forward_30deg,100-150,0
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_FRONT,lidar,forward_30deg,150-400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_FRONT,lidar,forward_30deg,>=400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_LEFT,lidar,all_azimuth,0-50,23146
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_LEFT,lidar,all_azimuth,50-100,99
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_LEFT,lidar,all_azimuth,100-150,1
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_LEFT,lidar,all_azimuth,150-400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_LEFT,lidar,all_azimuth,>=400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_LEFT,lidar,forward_30deg,0-50,9046
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_LEFT,lidar,forward_30deg,50-100,2
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_LEFT,lidar,forward_30deg,100-150,1
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_LEFT,lidar,forward_30deg,150-400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_LEFT,lidar,forward_30deg,>=400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_RIGHT,lidar,all_azimuth,0-50,23164
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_RIGHT,lidar,all_azimuth,50-100,3
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_RIGHT,lidar,all_azimuth,100-150,0
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_RIGHT,lidar,all_azimuth,150-400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_RIGHT,lidar,all_azimuth,>=400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_RIGHT,lidar,forward_30deg,0-50,9634
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_RIGHT,lidar,forward_30deg,50-100,0
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_RIGHT,lidar,forward_30deg,100-150,0
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_RIGHT,lidar,forward_30deg,150-400,0
d6faf332666e480aa7391cf082b0267c,LIDAR_TOP_RIGHT,lidar,forward_30deg,>=400,0
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_BACK,radar,all_azimuth,0-50,144
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_BACK,radar,all_azimuth,50-100,177
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_BACK,radar,all_azimuth,100-150,163
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_BACK,radar,all_azimuth,150-400,119
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_BACK,radar,all_azimuth,>=400,0
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_BACK,radar,forward_30deg,0-50,0
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_BACK,radar,forward_30deg,50-100,0
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_BACK,radar,forward_30deg,100-150,0
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_BACK,radar,forward_30deg,150-400,0
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_BACK,radar,forward_30deg,>=400,0
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_FRONT,radar,all_azimuth,0-50,117
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_FRONT,radar,all_azimuth,50-100,96
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_FRONT,radar,all_azimuth,100-150,22
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_FRONT,radar,all_azimuth,150-400,28
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_FRONT,radar,all_azimuth,>=400,0
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_FRONT,radar,forward_30deg,0-50,89
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_FRONT,radar,forward_30deg,50-100,61
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_FRONT,radar,forward_30deg,100-150,3
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_FRONT,radar,forward_30deg,150-400,6
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_FRONT,radar,forward_30deg,>=400,0
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_SIDE,radar,all_azimuth,0-50,183
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_SIDE,radar,all_azimuth,50-100,298
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_SIDE,radar,all_azimuth,100-150,157
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_SIDE,radar,all_azimuth,150-400,115
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_SIDE,radar,all_azimuth,>=400,0
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_SIDE,radar,forward_30deg,0-50,34
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_SIDE,radar,forward_30deg,50-100,56
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_SIDE,radar,forward_30deg,100-150,14
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_SIDE,radar,forward_30deg,150-400,12
d6faf332666e480aa7391cf082b0267c,RADAR_LEFT_SIDE,radar,forward_30deg,>=400,0
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_BACK,radar,all_azimuth,0-50,201
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_BACK,radar,all_azimuth,50-100,258
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_BACK,radar,all_azimuth,100-150,133
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_BACK,radar,all_azimuth,150-400,48
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_BACK,radar,all_azimuth,>=400,0
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_BACK,radar,forward_30deg,0-50,0
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_BACK,radar,forward_30deg,50-100,0
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_BACK,radar,forward_30deg,100-150,0
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_BACK,radar,forward_30deg,150-400,0
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_BACK,radar,forward_30deg,>=400,0
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_FRONT,radar,all_azimuth,0-50,177
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_FRONT,radar,all_azimuth,50-100,243
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_FRONT,radar,all_azimuth,100-150,245
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_FRONT,radar,all_azimuth,150-400,129
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_FRONT,radar,all_azimuth,>=400,0
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_FRONT,radar,forward_30deg,0-50,109
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_FRONT,radar,forward_30deg,50-100,159
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_FRONT,radar,forward_30deg,100-150,152
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_FRONT,radar,forward_30deg,150-400,81
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_FRONT,radar,forward_30deg,>=400,0
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_SIDE,radar,all_azimuth,0-50,175
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_SIDE,radar,all_azimuth,50-100,60
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_SIDE,radar,all_azimuth,100-150,23
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_SIDE,radar,all_azimuth,150-400,49
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_SIDE,radar,all_azimuth,>=400,0
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_SIDE,radar,forward_30deg,0-50,31
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_SIDE,radar,forward_30deg,50-100,4
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_SIDE,radar,forward_30deg,100-150,0
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_SIDE,radar,forward_30deg,150-400,2
d6faf332666e480aa7391cf082b0267c,RADAR_RIGHT_SIDE,radar,forward_30deg,>=400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_LEFT,lidar,all_azimuth,0-50,72588
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_LEFT,lidar,all_azimuth,50-100,4705
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_LEFT,lidar,all_azimuth,100-150,556
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_LEFT,lidar,all_azimuth,150-400,1739
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_LEFT,lidar,all_azimuth,>=400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_LEFT,lidar,forward_30deg,0-50,23453
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_LEFT,lidar,forward_30deg,50-100,608
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_LEFT,lidar,forward_30deg,100-150,44
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_LEFT,lidar,forward_30deg,150-400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_LEFT,lidar,forward_30deg,>=400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_REAR,lidar,all_azimuth,0-50,19419
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_REAR,lidar,all_azimuth,50-100,12
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_REAR,lidar,all_azimuth,100-150,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_REAR,lidar,all_azimuth,150-400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_REAR,lidar,all_azimuth,>=400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_REAR,lidar,forward_30deg,0-50,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_REAR,lidar,forward_30deg,50-100,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_REAR,lidar,forward_30deg,100-150,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_REAR,lidar,forward_30deg,150-400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_REAR,lidar,forward_30deg,>=400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_RIGHT,lidar,all_azimuth,0-50,76533
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_RIGHT,lidar,all_azimuth,50-100,4429
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_RIGHT,lidar,all_azimuth,100-150,324
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_RIGHT,lidar,all_azimuth,150-400,700
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_RIGHT,lidar,all_azimuth,>=400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_RIGHT,lidar,forward_30deg,0-50,24329
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_RIGHT,lidar,forward_30deg,50-100,522
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_RIGHT,lidar,forward_30deg,100-150,103
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_RIGHT,lidar,forward_30deg,150-400,16
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_RIGHT,lidar,forward_30deg,>=400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_FRONT,lidar,all_azimuth,0-50,19091
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_FRONT,lidar,all_azimuth,50-100,130
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_FRONT,lidar,all_azimuth,100-150,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_FRONT,lidar,all_azimuth,150-400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_FRONT,lidar,all_azimuth,>=400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_FRONT,lidar,forward_30deg,0-50,13867
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_FRONT,lidar,forward_30deg,50-100,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_FRONT,lidar,forward_30deg,100-150,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_FRONT,lidar,forward_30deg,150-400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_FRONT,lidar,forward_30deg,>=400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_LEFT,lidar,all_azimuth,0-50,23538
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_LEFT,lidar,all_azimuth,50-100,88
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_LEFT,lidar,all_azimuth,100-150,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_LEFT,lidar,all_azimuth,150-400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_LEFT,lidar,all_azimuth,>=400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_LEFT,lidar,forward_30deg,0-50,9232
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_LEFT,lidar,forward_30deg,50-100,3
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_LEFT,lidar,forward_30deg,100-150,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_LEFT,lidar,forward_30deg,150-400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_LEFT,lidar,forward_30deg,>=400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_RIGHT,lidar,all_azimuth,0-50,23038
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_RIGHT,lidar,all_azimuth,50-100,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_RIGHT,lidar,all_azimuth,100-150,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_RIGHT,lidar,all_azimuth,150-400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_RIGHT,lidar,all_azimuth,>=400,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_RIGHT,lidar,forward_30deg,0-50,9607
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_RIGHT,lidar,forward_30deg,50-100,0
966d4b3345e945a8a99fd3b0752f42e0,LIDAR_TOP_RIGHT,lidar,forward_30deg,100-150,0
