annotation_token,sample_token,range_m,publisher,point_all_six,point_main_two,rigid_all_six,sector_mean_1deg_all_six
6c6cf396dbad4749b92cb1657fb8bf44,25d2fdbc5fab4e93b80c4064eb60fa38,135.47380661827543,14,12,12,0,11
13bbed9cca61446b9c60123f93c9f432,25d2fdbc5fab4e93b80c4064eb60fa38,164.5233251326936,22,17,17,7,17
495e15213a1844eca4fa19c266050c51,25d2fdbc5fab4e93b80c4064eb60fa38,134.5989920186433,13,13,13,9,13
fc9875ea64bd4a20a2142f3111d3f17f,25d2fdbc5fab4e93b80c4064eb60fa38,105.64140153770764,11,4,4,0,6
5416710437984ba988f2303148615e7e,4752b1aca7c741f9b932631474a5a1f4,197.27288339631016,7,7,7,4,7
efcb9146de4c40c4a7dcb472f1e203c0,4752b1aca7c741f9b932631474a5a1f4,179.37886398430365,13,12,12,7,12
814dff22cd304f89a76d48a130eab709,4752b1aca7c741f9b932631474a5a1f4,30.950919657624176,341,479,448,208,469
630d1961cec548ddb122fb14da5fed97,4752b1aca7c741f9b932631474a5a1f4,132.4712173805114,275,314,226,117,313
1c8f2c1d369847b39d1e92db9a7e245f,4752b1aca7c741f9b932631474a5a1f4,21.90906743263552,621,651,628,499,653
bce816022fed4a3cbf03d76ffe0c3d73,4752b1aca7c741f9b932631474a5a1f4,177.83085543540022,60,54,54,43,53
212d8c3ca3e44f72ba01a9231f757a47,4752b1aca7c741f9b932631474a5a1f4,148.02497727065676,44,47,47,1,47
5bd103e8c2414e50b874e541b81622f8,4752b1aca7c741f9b932631474a5a1f4,89.76346025026967,30,31,31,20,31
7b78faf9f14e4768ab61fdc4ab3a68f3,4752b1aca7c741f9b932631474a5a1f4,107.40450607492181,22,13,13,1,13
09e04b3ad691444b8b4586abc90d045d,4752b1aca7c741f9b932631474a5a1f4,185.83679286607784,1,0,0,0,0
e5bfb957f391417ca8e9e269fcdadcba,4752b1aca7c741f9b932631474a5a1f4,135.02582650920579,37,34,34,21,34
c41eac877db04119acac76a81b507f84,4752b1aca7c741f9b932631474a5a1f4,104.37003058807687,40,39,38,25,39
aad5dfeca11e471cae421d9bf5b174ba,4752b1aca7c741f9b932631474a5a1f4,116.12449749412919,31,24,24,0,24
3d983424221d4ae296b7ecc6b7d5be83,4752b1aca7c741f9b932631474a5a1f4,83.54395975621998,17,12,12,4,12
f25661826de8485f989351c7cd57be21,4752b1aca7c741f9b932631474a5a1f4,133.8233354967816,134,140,140,127,140
c222a78445d4466abe406a95e98a3f23,4752b1aca7c741f9b932631474a5a1f4,14.553253972958018,2941,3179,3077,3030,3178
6e1795cecd9f40c7b7bbed62ff2c5f50,4752b1aca7c741f9b932631474a5a1f4,177.207627790775,9,7,7,0,7
af3fe44ee7d04681913c999c69d33e4d,4752b1aca7c741f9b932631474a5a1f4,185.53968024518292,3,2,2,2,2
70a6520364ff4372aa66704039cea386,4752b1aca7c741f9b932631474a5a1f4,31.501876617933586,374,588,549,295,587
8bb91ffa18ae47a584b076ddf6a4702a,4752b1aca7c741f9b932631474a5a1f4,92.60217918555867,73,67,67,56,66
3b90d76b89e84a81869d81cc034a6842,4752b1aca7c741f9b932631474a5a1f4,202.19163220640846,3,3,3,0,3
cd485d0ed0344b1aa1568c663e10ce36,4752b1aca7c741f9b932631474a5a1f4,51.24391734086792,559,717,717,240,716
a1096f0276a147fb9108477138be41db,4752b1aca7c741f9b932631474a5a1f4,59.21998081903152,56,50,48,18,50
ee464115c8f44d378ef2dff90f7874f5,4752b1aca7c741f9b932631474a5a1f4,21.036314850619608,1947,2096,2012,1977,2115
f255469a90864066b5f76a93f0c28339,4752b1aca7c741f9b932631474a5a1f4,179.6688339290755,6,2,2,0,2
21608af6bdbb478eb52c0d8901b3d43c,4752b1aca7c741f9b932631474a5a1f4,82.02630417784084,169,179,168,176,180
3946630ccd75432bb36502bc1a5d1174,4752b1aca7c741f9b932631474a5a1f4,18.609953065463493,515,537,503,266,539
5ae156efb53040358243dfccde9fd6e8,4752b1aca7c741f9b932631474a5a1f4,78.40325601078051,84,79,79,63,81
0e493a22cb7d48d5b7c93b2fe20b3c15,4752b1aca7c741f9b932631474a5a1f4,45.59851611421548,18,15,15,2,15
3f9cb5e589d243d6940e1606ec5d6536,4752b1aca7c741f9b932631474a5a1f4,206.98446586052412,3,2,2,0,2
acdbd6af02284cc58ef9b7ea09afd915,4752b1aca7c741f9b932631474a5a1f4,142.71402553978126,35,36,36,37,36
f654beccabbc40728246086a7f683bc5,4752b1aca7c741f9b932631474a5a1f4,197.46542143383397,12,11,11,11,11
6631d63b22f748eb959189d45705a9b7,4752b1aca7c741f9b932631474a5a1f4,204.12943089236938,6,0,0,0,0
763e3093a43c4012a8d0be88f4cf248e,fc1d4a5b3ab94addad4ee0e5ae6cc62f,115.63666960472024,29,31,31,28,31
f08e09034c8f4ff4b5216dcc4c1e1b9b,fc1d4a5b3ab94addad4ee0e5ae6cc62f,30.268028352720165,134,134,132,130,134
1fa3e3d2733f4a1ead49b5c0f59f48b7,fc1d4a5b3ab94addad4ee0e5ae6cc62f,45.90411401875749,11,11,11,9,11
ddfa66b47bbb4153913bdf415dafa57b,fc1d4a5b3ab94addad4ee0e5ae6cc62f,123.70339979684013,16,15,15,14,15
6422ba4d32bb43168b61b5eb66cb56e8,fc1d4a5b3ab94addad4ee0e5ae6cc62f,97.18798075411242,4,5,5,5,5
51ed6df74fb140e2bdc1ac18c656b55b,fc1d4a5b3ab94addad4ee0e5ae6cc62f,72.46147733614217,89,80,80,80,79
dda27b656047489d93d79cac329b3f8e,fc1d4a5b3ab94addad4ee0e5ae6cc62f,113.68417898403747,23,24,24,21,24
ffd81ea27178493cae16d8f01ddbfaab,fc1d4a5b3ab94addad4ee0e5ae6cc62f,4.791694160366266,7038,16777,586,16516,16785
0bed428ee5a8415aaabccb09ffae928f,fc1d4a5b3ab94addad4ee0e5ae6cc62f,54.751566151092874,33,34,33,27,34
4bfc561daa4d45ddab5e5624f5ef0893,fc1d4a5b3ab94addad4ee0e5ae6cc62f,18.68792831970021,310,456,406,366,455
927d36af70654ec1ac3075a765ee7169,fc1d4a5b3ab94addad4ee0e5ae6cc62f,53.167362233872865,231,239,236,221,240
9c203c5ea124405d9b92191076d24bfb,fc1d4a5b3ab94addad4ee0e5ae6cc62f,48.935430065694604,141,140,140,140,140
a202692c882041f0926687be7be92355,fc1d4a5b3ab94addad4ee0e5ae6cc62f,36.206347197728284,550,594,594,586,595
e6f014261ba94cce9404d7cfae98814d,fc1d4a5b3ab94addad4ee0e5ae6cc62f,22.67536505965702,52,57,55,0,58
da7f1a418aa84e71995e7286b2434cfc,fc1d4a5b3ab94addad4ee0e5ae6cc62f,33.128863070552214,456,577,565,571,580
2e1d6499734b4c05b44666dbc2ff927c,fc1d4a5b3ab94addad4ee0e5ae6cc62f,15.689179630526256,49,49,31,49,49
8749238e6e7d4ca789699da9d8a67342,fc1d4a5b3ab94addad4ee0e5ae6cc62f,46.03949964750619,31,31,31,30,31
0f5947eb1a114d138b9482147a835d6e,fc1d4a5b3ab94addad4ee0e5ae6cc62f,62.51566926891239,38,46,46,45,47
3618c7053e314ac1bde33e986fc169da,fc1d4a5b3ab94addad4ee0e5ae6cc62f,39.0442172702884,80,106,106,86,106
7dfbea1b91424560861744d084b89598,fc1d4a5b3ab94addad4ee0e5ae6cc62f,116.0271284436174,23,21,21,19,21
3c898d6780ea4bfbb1f9cef758a8759c,fc1d4a5b3ab94addad4ee0e5ae6cc62f,32.259884979346246,737,773,769,754,767
2d1833da585d4fc382db94cfcedfd406,fc1d4a5b3ab94addad4ee0e5ae6cc62f,56.356984698954285,35,37,37,16,37
2353ea0b53cb4086aab735f158e11c45,fc1d4a5b3ab94addad4ee0e5ae6cc62f,96.36888972817195,4,4,4,4,4
53882c4ec1f34dd5ba2c9ec2fe7d9802,fc1d4a5b3ab94addad4ee0e5ae6cc62f,113.04753268499843,28,26,26,25,26
3e72a94f6d804c86aa39e1629e8bf02b,fc1d4a5b3ab94addad4ee0e5ae6cc62f,8.482234812827725,1499,2307,2036,2230,2307
3bcb8a4c198242df9fb710846cba2a4e,fc1d4a5b3ab94addad4ee0e5ae6cc62f,134.00662454603255,9,9,9,11,8
60b4d389c6434df69292f4740761c0ce,fc1d4a5b3ab94addad4ee0e5ae6cc62f,21.40588536586179,80,92,88,88,92
17ddf1c67c1a43e9970171b7efe0ca4a,fc1d4a5b3ab94addad4ee0e5ae6cc62f,159.80969070724717,5,2,2,1,2
340c322f0bd940c18608f77d4cbbcfac,fc1d4a5b3ab94addad4ee0e5ae6cc62f,60.20900017936487,27,32,30,0,32
164546a93a1d4cabb7bef57d7ae34e01,fc1d4a5b3ab94addad4ee0e5ae6cc62f,30.310156935722052,44,53,53,49,53
5fc6fb2a6c0f4902929f787acd8849a8,fc1d4a5b3ab94addad4ee0e5ae6cc62f,69.45999173874684,26,26,25,14,26
58c1aae76be344e98a950ffe60ad71a6,fc1d4a5b3ab94addad4ee0e5ae6cc62f,88.4280953911984,11,11,11,7,11
376db531feab463689e4a1d41cbe1a89,fc1d4a5b3ab94addad4ee0e5ae6cc62f,49.83896845180361,248,275,275,237,276
75927c23f4c94a3ebf28b653293e6567,fc1d4a5b3ab94addad4ee0e5ae6cc62f,116.42622108662785,1,2,2,1,2
248d88eb75514d239c5d007fb10e7549,fc1d4a5b3ab94addad4ee0e5ae6cc62f,129.24825266726657,4,3,3,3,3
c49bb6c633b04d0b981d6eca3098bc58,fc1d4a5b3ab94addad4ee0e5ae6cc62f,33.82463741203161,554,629,626,565,628
32f63002e5e04609b303e89e274a7759,fc1d4a5b3ab94addad4ee0e5ae6cc62f,64.44366486344008,22,23,23,20,23
42073fc42f484acf8fddc711243c076c,fc1d4a5b3ab94addad4ee0e5ae6cc62f,73.25650797241597,9,6,6,6,6
229329b404604d11a4233b1b4a16feb2,fc1d4a5b3ab94addad4ee0e5ae6cc62f,49.640443428606744,63,63,63,61,62
d5cfe9b62c144ab9a14bdc1a0e81d041,fc1d4a5b3ab94addad4ee0e5ae6cc62f,130.53814680656976,25,27,26,25,26
796a2e30282a4556907a4c468c18ead4,fc1d4a5b3ab94addad4ee0e5ae6cc62f,82.11500822282544,43,47,47,42,47
316a8003ebea49ebbb712df1eec15910,fc1d4a5b3ab94addad4ee0e5ae6cc62f,64.07030138356026,49,56,54,51,56
732d8ba26e76483f8cec5a34b35fbc54,fc1d4a5b3ab94addad4ee0e5ae6cc62f,24.268069091288687,57,68,68,42,67
212aff8645254755889355ab3e4a8b3b,fc1d4a5b3ab94addad4ee0e5ae6cc62f,28.89022409242807,122,146,141,87,146
51ff84493607406cad8d73baecabfe85,fc1d4a5b3ab94addad4ee0e5ae6cc62f,53.58529184501393,68,54,54,55,55
efc319b6fa704d1d918c3fc7b786a1ec,fc1d4a5b3ab94addad4ee0e5ae6cc62f,26.79797735752489,281,285,281,148,285
febbaaf886cc48fc9572b413ff876d5f,fc1d4a5b3ab94addad4ee0e5ae6cc62f,31.261011260531962,50,47,46,11,47
dbce3c3fc7974a3e978bdd5230430c4b,fc1d4a5b3ab94addad4ee0e5ae6cc62f,27.455874831469494,97,140,134,109,140
dcba017077be4fdb8d357ab437aaf714,fc1d4a5b3ab94addad4ee0e5ae6cc62f,38.497714682482915,117,166,150,149,166
93456aee1be944e9bac4e60628f24324,fc1d4a5b3ab94addad4ee0e5ae6cc62f,39.47919979777635,9,8,8,10,9
0a7d70889ed54cd6879974ec47b47059,fc1d4a5b3ab94addad4ee0e5ae6cc62f,30.159936908024385,84,126,124,97,123
ab3387d28b2d4d6193315af26100c68f,fc1d4a5b3ab94addad4ee0e5ae6cc62f,25.248615822328766,138,134,132,43,134
3ee08ec43691407fbcc7af4a52ae7855,fc1d4a5b3ab94addad4ee0e5ae6cc62f,111.20255019369117,8,4,4,4,5
5a9422915ddf47b7852ad5909f6311ae,fc1d4a5b3ab94addad4ee0e5ae6cc62f,7.736033124712004,1251,1400,894,1237,1400
d050b8841912479ca9db55a16501788a,fc1d4a5b3ab94addad4ee0e5ae6cc62f,9.104199280813623,592,891,771,265,885
8733887f520a4cd798e5d3d40f9f38fe,fc1d4a5b3ab94addad4ee0e5ae6cc62f,78.81151145938921,53,47,47,46,46
38526df896fb45ec96d4c5efb9d8c6e2,fc1d4a5b3ab94addad4ee0e5ae6cc62f,70.45065529787502,23,29,29,27,29
05ed150ab82a4476bcf20d7cd3bb7739,fc1d4a5b3ab94addad4ee0e5ae6cc62f,58.39545811197208,39,25,25,22,25
cb0b8eaf1d0a406ab9ca88f4839d6a09,fc1d4a5b3ab94addad4ee0e5ae6cc62f,31.026362313944073,126,134,134,133,135
b432d61d6d23465a97f3c7c14e068a28,fc1d4a5b3ab94addad4ee0e5ae6cc62f,95.54755221495775,7,7,7,0,7
2d880f9ebaa54e9a8fcebfd69c1a5d98,fc1d4a5b3ab94addad4ee0e5ae6cc62f,77.47440886826755,5,3,3,3,3
d3b8833383ce42ffbe0ad67a20b6d41a,fc1d4a5b3ab94addad4ee0e5ae6cc62f,107.42371042938188,20,20,19,5,20
93f7db3f1ce54e189f1c8a29716f2f4c,fc1d4a5b3ab94addad4ee0e5ae6cc62f,93.526709346779,104,112,111,112,112
f3b1c38e38a149e0be2d1a22d7ead9f2,fc1d4a5b3ab94addad4ee0e5ae6cc62f,85.47267406238073,76,76,76,75,76
e456e74a9f5d4be28b5511ecf0d406d1,fc1d4a5b3ab94addad4ee0e5ae6cc62f,83.03449027850849,17,17,17,15,17
d8db9fd9586e403c9942973b42c69863,fc1d4a5b3ab94addad4ee0e5ae6cc62f,12.299301262932664,552,676,618,673,676
47f5f2b637c0402a9440826f9c5d184a,fc1d4a5b3ab94addad4ee0e5ae6cc62f,34.78126651600909,476,499,497,487,491
fba226830ea74843bbf19424b75ce46a,fc1d4a5b3ab94addad4ee0e5ae6cc62f,44.96820818187578,84,88,87,65,88
1767a0bba26b4334b9b7299b28e9e8c5,fc1d4a5b3ab94addad4ee0e5ae6cc62f,124.51541064405185,5,6,6,2,6
9f722e87dd8548b58335a691fa57d2b0,fc1d4a5b3ab94addad4ee0e5ae6cc62f,62.49700645600951,22,23,23,19,23
c0b79b4665544b0fb37adff7554503a4,fc1d4a5b3ab94addad4ee0e5ae6cc62f,90.50596457737106,12,5,5,5,5
5695d8b4e8aa447e8db6d0fc48342f62,fc1d4a5b3ab94addad4ee0e5ae6cc62f,40.419963679158315,615,704,704,713,702
488e634c53654fdaa593954e08d8c878,fc1d4a5b3ab94addad4ee0e5ae6cc62f,40.035762811035625,13,15,15,8,15
01a443eeafad43feb03b4b9065cb312c,fc1d4a5b3ab94addad4ee0e5ae6cc62f,44.38560893384492,84,99,99,100,99
5038a35f6d644fe88b61793748c0c11f,fc1d4a5b3ab94addad4ee0e5ae6cc62f,108.25223855063068,17,15,15,17,15
0c20a715be62404ba65bc8a61d1d995a,fc1d4a5b3ab94addad4ee0e5ae6cc62f,49.71226841423459,14,16,16,0,17
8cf55008cb0b4248bd59434ea3854411,fc1d4a5b3ab94addad4ee0e5ae6cc62f,9.694427740650148,3839,3958,2805,3604,3958
e77728cf6ca04da89fe26e45ad64bed7,fc1d4a5b3ab94addad4ee0e5ae6cc62f,45.732599835623866,28,30,30,26,30
0dc692ff43974fd583af899403451c6e,fc1d4a5b3ab94addad4ee0e5ae6cc62f,94.94113903834656,28,24,24,18,24
7e5c7e6ed42a4051b26780191747268f,fc1d4a5b3ab94addad4ee0e5ae6cc62f,116.23735597745765,7,4,4,2,4
8cea20e70f324e8a8a5aa93a7a34adf9,fc1d4a5b3ab94addad4ee0e5ae6cc62f,65.36353881527135,40,40,40,41,40
f073ad4fcee849be90efbbc21d4cf5f0,fc1d4a5b3ab94addad4ee0e5ae6cc62f,15.214161790827989,1257,1366,1313,735,1366
ce543f72e05f4e48a3c83b5a64ea042b,fc1d4a5b3ab94addad4ee0e5ae6cc62f,42.79894386713089,109,108,108,102,107
4ebca03f3aa54840b1a52ac3a2898a0d,fc1d4a5b3ab94addad4ee0e5ae6cc62f,38.9573324762589,111,131,129,130,131
6bcb91d1ebcc469e8469d36d91ce8409,fc1d4a5b3ab94addad4ee0e5ae6cc62f,67.18454685375913,1,1,1,1,1
999934fd9ab4454aa8487b0913b946b4,fc1d4a5b3ab94addad4ee0e5ae6cc62f,33.43266315521082,652,787,781,756,780
d8b3092f2b2248068fb69127ba37a120,fc1d4a5b3ab94addad4ee0e5ae6cc62f,47.87361274206919,197,233,233,237,233
dae0aee870d54ab294700df899a70b72,fc1d4a5b3ab94addad4ee0e5ae6cc62f,34.21779684294764,2,2,2,2,2
5118179f0fa947e1a991af4b29dab5f8,fc1d4a5b3ab94addad4ee0e5ae6cc62f,39.941128424859755,842,1043,1043,1070,1042
6294ff93c7a740fc906ffa01a7833390,fc1d4a5b3ab94addad4ee0e5ae6cc62f,46.276605141223385,16,18,18,18,18
47cd68539186470895310551c39af227,fc1d4a5b3ab94addad4ee0e5ae6cc62f,76.1954291659912,39,33,33,32,34
761da5b8a48b48bcb91b967b3e7891b0,fc1d4a5b3ab94addad4ee0e5ae6cc62f,110.78658141883977,29,22,22,20,22
86fac8c2a84140daa42d052458f81d24,fc1d4a5b3ab94addad4ee0e5ae6cc62f,32.327058117584215,145,150,150,151,149
c25df5be8a0e4e0cb931eb791b28ce25,fc1d4a5b3ab94addad4ee0e5ae6cc62f,129.22891572693985,1,0,0,0,0
0161bd62b17f4096b2223c073ccc30fb,fc1d4a5b3ab94addad4ee0e5ae6cc62f,76.00462959759123,3,1,1,2,1
af46a8bc64da4740bb994a60f2897455,fc1d4a5b3ab94addad4ee0e5ae6cc62f,116.94509719785714,13,11,11,9,12
dd01718429c34186ba6ad963377437ff,fc1d4a5b3ab94addad4ee0e5ae6cc62f,39.661755234925046,35,42,40,42,42
68604c384b9146a1b1b293af91955325,4403795d081d4150ab7174f19e8a2f0b,143.1391046624594,10,8,8,7,8
22c240cda2194a76a1f3512b1aa34744,4403795d081d4150ab7174f19e8a2f0b,140.1420051533336,6,0,0,0,0
faab289cbc74407c83871446a60551a0,4403795d081d4150ab7174f19e8a2f0b,76.22955662136454,4,5,5,5,5
5cf8690e0c7b41da8cd3c142e3d7e155,4403795d081d4150ab7174f19e8a2f0b,206.98083872357668,4,1,1,1,1
623027db914c48179fcd51686a108980,4403795d081d4150ab7174f19e8a2f0b,25.518169244019063,765,1035,1012,1014,1032
ac98874ba2494925ad597922da4be3d7,4403795d081d4150ab7174f19e8a2f0b,96.43459388125035,28,30,30,30,30
75e6211062af41e5bcdeba7f1fa3d6d5,4403795d081d4150ab7174f19e8a2f0b,69.84851878240733,43,49,49,49,49
ba73ea37799c4e4382bdd22363ccdde3,4403795d081d4150ab7174f19e8a2f0b,47.023455874781725,372,421,416,428,420
f2d494f04b844bb4b016c0930b8435c9,4403795d081d4150ab7174f19e8a2f0b,74.62379324581708,49,41,41,24,41
bc870f70e569491793681566adb0f6ed,4403795d081d4150ab7174f19e8a2f0b,32.88850054268117,821,974,964,963,975
def6cf8fb7654ac09735a7d7450d55b7,4403795d081d4150ab7174f19e8a2f0b,102.86410815171577,19,20,20,7,20
7cdce960e0a34f4a983a5c135423bdba,4403795d081d4150ab7174f19e8a2f0b,156.77468494604645,3,2,2,2,2
c6350ca711c548639471b328f0a3682a,4403795d081d4150ab7174f19e8a2f0b,4.784268926077247,6899,16471,719,16220,16476
9e7bb8b8a10d4a8e9ddb5b27263f23f1,4403795d081d4150ab7174f19e8a2f0b,71.93225364901855,16,17,17,13,17
5060b31b29624549bb8564393b7e9911,4403795d081d4150ab7174f19e8a2f0b,9.937211288773195,158,168,154,3,169
3ba619b8e2c24f909c1aea11f4a19ee5,4403795d081d4150ab7174f19e8a2f0b,103.79944500424041,5,5,5,5,5
1613778555124a7499e85bb3e29b2d7a,4403795d081d4150ab7174f19e8a2f0b,47.13978333429378,266,304,297,297,304
b635f6f12b544e829bed7a63d5b5c929,4403795d081d4150ab7174f19e8a2f0b,48.8127882210941,158,161,161,162,162
addfb21eb5b94a31b212c4b02091b202,4403795d081d4150ab7174f19e8a2f0b,34.55201815420443,234,242,239,188,242
5eaebd1f3e4d4a06a8250cfe200dc9c6,4403795d081d4150ab7174f19e8a2f0b,49.77728242867641,17,18,16,0,18
0b9d869e59dd43f697ab1bb3c823779f,4403795d081d4150ab7174f19e8a2f0b,18.883668625342533,1231,1367,1348,920,1366
a0879e90384c4b87ab746af643c61126,4403795d081d4150ab7174f19e8a2f0b,67.64080240443464,16,16,16,16,16
f6d9cea1572f47ef8eaa3f080d5a9df5,4403795d081d4150ab7174f19e8a2f0b,117.70675063898787,5,5,5,3,5
52bc5dacf98640359ba8e13342dadbaa,4403795d081d4150ab7174f19e8a2f0b,15.388154411141457,316,475,429,388,475
fa98aea3b69042b1a52b3f951b356337,4403795d081d4150ab7174f19e8a2f0b,89.88879812531593,28,32,32,33,33
92b2390340c44c66b5143447c3d78e95,4403795d081d4150ab7174f19e8a2f0b,37.27445050251609,202,205,197,129,206
e2ea451f5f0b452e850bcfd79936c125,4403795d081d4150ab7174f19e8a2f0b,124.44357161321177,9,6,6,9,9
245eab52d3ae4e868aef14daaaf7f024,4403795d081d4150ab7174f19e8a2f0b,74.83139296245496,25,25,24,10,26
fcffbbfbdb49483aa2eb4d2698c3f1e1,4403795d081d4150ab7174f19e8a2f0b,93.62539587342752,8,7,7,7,7
fa8fac8eed574136bbb4f043042f0fb4,4403795d081d4150ab7174f19e8a2f0b,69.04919033145535,10,9,9,9,9
233d9c15dad145da88a4f7d0ce1188b8,4403795d081d4150ab7174f19e8a2f0b,85.82193775174179,73,75,75,77,75
473cc036fc454226acf2f09a4ee34153,4403795d081d4150ab7174f19e8a2f0b,24.230459703106277,49,51,51,51,51
b8b0fa6233284a66829f0c571c096711,4403795d081d4150ab7174f19e8a2f0b,106.65757972992765,21,23,23,21,23
cfae72e80983455ab794fb5b63275db4,4403795d081d4150ab7174f19e8a2f0b,122.96485401664862,4,4,4,0,4
b766a0a818a246aaae844e2457132c08,4403795d081d4150ab7174f19e8a2f0b,42.36508443537715,34,33,33,30,33
06349e9022094d5f815856b9f93f5eae,4403795d081d4150ab7174f19e8a2f0b,75.91813496951227,59,64,64,64,64
811b86c1252b4b67b65b6aa5eeda3512,4403795d081d4150ab7174f19e8a2f0b,105.15674105010483,11,6,6,6,6
f97012746ffa49a8a577dde58f7fab12,4403795d081d4150ab7174f19e8a2f0b,87.5167208969807,3,3,3,3,3
c1290fea6cb945239f3d8b967bcd1e69,4403795d081d4150ab7174f19e8a2f0b,56.47178280620604,15,19,19,18,19
5aa130520d94400393389cfcd4ffe948,4403795d081d4150ab7174f19e8a2f0b,155.2707777542045,7,6,6,1,6
85c24de1448f41c8a491e39f6e678255,4403795d081d4150ab7174f19e8a2f0b,61.96586745322206,23,27,27,26,27
dbedb9deba814fc78d1ef4fbfa134444,4403795d081d4150ab7174f19e8a2f0b,40.542981639864756,248,271,271,261,271
1bdf51b4cc754483964974d33ce8bbd8,4403795d081d4150ab7174f19e8a2f0b,90.27746383880651,21,19,19,19,19
13cbd27b6d2342ad9dc98a10d6a5a69f,4403795d081d4150ab7174f19e8a2f0b,103.10665385141714,14,18,17,18,18
33df11c961424a67b832a51b37912752,4403795d081d4150ab7174f19e8a2f0b,21.490867446662694,370,391,391,387,391
f76840bcd0404e59a78df8d70fce68b4,4403795d081d4150ab7174f19e8a2f0b,74.5992729866047,44,38,38,37,38
e8e9a0039b7d400c8a196bcc78f0ad98,4403795d081d4150ab7174f19e8a2f0b,71.26181599912238,12,23,21,20,23
1c15a2e49d6b48878266d316bb4593d3,4403795d081d4150ab7174f19e8a2f0b,83.0111344249691,13,15,15,10,15
dcb74a74355b429f9bb636ba35cfbcde,4403795d081d4150ab7174f19e8a2f0b,105.94003180138789,6,10,10,4,10
7cb79f1af7c741c1a51fa6d25382bbf5,4403795d081d4150ab7174f19e8a2f0b,165.07632514183229,16,14,14,14,14
1f7d5f3a3dd84021901169b48ef0dcb2,4403795d081d4150ab7174f19e8a2f0b,54.90042437580308,123,149,146,142,150
5aea1f0f33174371834d5c254738cc7f,4403795d081d4150ab7174f19e8a2f0b,57.11690054730241,144,154,152,154,154
88e43668dcf9460a83b711f1772d773e,4403795d081d4150ab7174f19e8a2f0b,36.2174641511207,25,27,27,9,27
ffbe71a9bf6d4b46ba94b76954377854,4403795d081d4150ab7174f19e8a2f0b,33.58771303672311,63,77,68,72,77
a2765458b0e742a2a82cc6f712a6e354,4403795d081d4150ab7174f19e8a2f0b,52.44342407263465,83,84,84,85,84
bce4837d324f4939853fb2ec1cc62a60,4403795d081d4150ab7174f19e8a2f0b,108.0485727555678,8,8,7,4,8
4b4f4ae53aa3464cbd639039c4226f7a,4403795d081d4150ab7174f19e8a2f0b,58.48815859596317,19,17,17,8,17
b4304b952f484e7e9a10c7d2866135c4,4403795d081d4150ab7174f19e8a2f0b,30.053854514816663,70,82,61,80,82
d40477bbcca1404687a949b3704a0e1b,4403795d081d4150ab7174f19e8a2f0b,12.781219915824183,1208,1416,968,1443,1412
b798f451c4464b6a8b8fe88c946c76be,4403795d081d4150ab7174f19e8a2f0b,93.65011760555443,14,12,12,12,12
79719fe82a6f4908ad0d298ac3b5d0b4,4403795d081d4150ab7174f19e8a2f0b,105.80613892921606,2,1,1,1,1
f2a9d1e77d2d4948aa2b84634708d643,4403795d081d4150ab7174f19e8a2f0b,4.824271563950837,112,114,56,47,114
95d216d0b6104438aa18e80bae32359b,4403795d081d4150ab7174f19e8a2f0b,22.33138911990959,16,11,11,11,11
a9385a2985704b64a09716974d387ff4,4403795d081d4150ab7174f19e8a2f0b,52.14213316441371,15,18,18,16,18
c3e138f682464337a02b6f25efdb4245,4403795d081d4150ab7174f19e8a2f0b,84.57311522543957,43,53,51,51,53
8beb3c5e4a3b438ca8789de8d8922bc1,4403795d081d4150ab7174f19e8a2f0b,112.60496784685716,12,11,11,10,11
e4ad27b8460d4c21a77618feda0d69e6,4403795d081d4150ab7174f19e8a2f0b,86.8391365604028,10,8,8,3,8
08d9f113659d4dc6835b00d855eb8045,4403795d081d4150ab7174f19e8a2f0b,21.505805591694475,71,78,78,1,78
88f87db66a664bafbe3c786627e8bae3,4403795d081d4150ab7174f19e8a2f0b,65.95472435204296,183,199,199,196,199
7a3c4a3dc99c4197b427eec3fad87f56,4403795d081d4150ab7174f19e8a2f0b,91.52860095726763,57,61,60,60,61
836f1b27da4c45f996e07b606cb4fb9a,4403795d081d4150ab7174f19e8a2f0b,56.568467862718634,29,29,29,31,29
887fd86e2ae640c59f77eaf16edddce0,4403795d081d4150ab7174f19e8a2f0b,183.04367090078983,4,3,3,0,2
78a7dcb8b17941139da3a4dd3d4dccaf,4403795d081d4150ab7174f19e8a2f0b,50.7450004400109,11,12,12,12,12
564e56c02b0a4b6aa30b567ae4de2767,4403795d081d4150ab7174f19e8a2f0b,92.03812875340996,3,5,4,6,6
dfe956524ee0469c9f7187f323803d61,4403795d081d4150ab7174f19e8a2f0b,55.92867887984621,132,162,162,157,162
0cdc7d81e5d54e35a9f51731da1f7ea4,4403795d081d4150ab7174f19e8a2f0b,27.796136057918048,107,113,108,111,113
b2ec36ae7d9a4f6fa5fd5817bb829be4,4403795d081d4150ab7174f19e8a2f0b,35.43272050649636,192,197,195,140,197
9b3addf66d32478bae169ea51f54d274,4403795d081d4150ab7174f19e8a2f0b,125.82209431285908,3,3,3,0,3
909dddf96ce147c795163caa9c8dc2a0,4403795d081d4150ab7174f19e8a2f0b,81.54928106566108,23,19,19,16,19
3b6284ce24c34f5c9ea2e41bfe356b68,4403795d081d4150ab7174f19e8a2f0b,101.01186099792703,8,9,9,9,9
