sample_token,source,region,band_m,count,denominator
0113d3fc23954918ab040dd627bb4b0f,camera_four,forward_30deg,50-100,0,23
0113d3fc23954918ab040dd627bb4b0f,camera_four,forward_30deg,100-150,0,23
0113d3fc23954918ab040dd627bb4b0f,camera_four,forward_30deg,150-400,0,23
0113d3fc23954918ab040dd627bb4b0f,camera_four,forward_30deg,>=400,0,23
0113d3fc23954918ab040dd627bb4b0f,ground_truth,all_azimuth,0-50,33,34
0113d3fc23954918ab040dd627bb4b0f,ground_truth,all_azimuth,50-100,1,34
0113d3fc23954918ab040dd627bb4b0f,ground_truth,all_azimuth,100-150,0,34
0113d3fc23954918ab040dd627bb4b0f,ground_truth,all_azimuth,150-400,0,34
0113d3fc23954918ab040dd627bb4b0f,ground_truth,all_azimuth,>=400,0,34
0113d3fc23954918ab040dd627bb4b0f,ground_truth,forward_30deg,0-50,9,9
0113d3fc23954918ab040dd627bb4b0f,ground_truth,forward_30deg,50-100,0,9
0113d3fc23954918ab040dd627bb4b0f,ground_truth,forward_30deg,100-150,0,9
0113d3fc23954918ab040dd627bb4b0f,ground_truth,forward_30deg,150-400,0,9
0113d3fc23954918ab040dd627bb4b0f,ground_truth,forward_30deg,>=400,0,9
25b220729c6b4209804da4a588c3c84c,RADAR_LEFT_FRONT,all_azimuth,0-50,247,800
25b220729c6b4209804da4a588c3c84c,RADAR_LEFT_FRONT,all_azimuth,50-100,283,800
25b220729c6b4209804da4a588c3c84c,RADAR_LEFT_FRONT,all_azimuth,100-150,268,800
25b220729c6b4209804da4a588c3c84c,RADAR_LEFT_FRONT,all_azimuth,150-400,2,800
25b220729c6b4209804da4a588c3c84c,RADAR_LEFT_FRONT,all_azimuth,>=400,0,800
25b220729c6b4209804da4a588c3c84c,RADAR_LEFT_FRONT,forward_30deg,0-50,143,472
25b220729c6b4209804da4a588c3c84c,RADAR_LEFT_FRONT,forward_30deg,50-100,173,472
25b220729c6b4209804da4a588c3c84c,RADAR_LEFT_FRONT,forward_30deg,100-150,155,472
25b220729c6b4209804da4a588c3c84c,RADAR_LEFT_FRONT,forward_30deg,150-400,1,472
25b220729c6b4209804da4a588c3c84c,RADAR_LEFT_FRONT,forward_30deg,>=400,0,472
25b220729c6b4209804da4a588c3c84c,LIDAR_LEFT,all_azimuth,0-50,79723,82927
25b220729c6b4209804da4a588c3c84c,LIDAR_LEFT,all_azimuth,50-100,2537,82927
25b220729c6b4209804da4a588c3c84c,LIDAR_LEFT,all_azimuth,100-150,521,82927
25b220729c6b4209804da4a588c3c84c,LIDAR_LEFT,all_azimuth,150-400,146,82927
25b220729c6b4209804da4a588c3c84c,LIDAR_LEFT,all_azimuth,>=400,0,82927
25b220729c6b4209804da4a588c3c84c,LIDAR_LEFT,forward_30deg,0-50,24606,25390
25b220729c6b4209804da4a588c3c84c,LIDAR_LEFT,forward_30deg,50-100,661,25390
25b220729c6b4209804da4a588c3c84c,LIDAR_LEFT,forward_30deg,100-150,123,25390
25b220729c6b4209804da4a588c3c84c,LIDAR_LEFT,forward_30deg,150-400,0,25390
25b220729c6b4209804da4a588c3c84c,LIDAR_LEFT,forward_30deg,>=400,0,25390
25b220729c6b4209804da4a588c3c84c,LIDAR_TOP_FRONT,all_azimuth,0-50,19133,19149
25b220729c6b4209804da4a588c3c84c,LIDAR_TOP_FRONT,all_azimuth,50-100,15,19149
25b220729c6b4209804da4a588c3c84c,LIDAR_TOP_FRONT,all_azimuth,100-150,1,19149
25b220729c6b4209804da4a588c3c84c,LIDAR_TOP_FRONT,all_azimuth,150-400,0,19149
25b220729c6b4209804da4a588c3c84c,LIDAR_TOP_FRONT,all_azimuth,>=400,0,19149
25b220729c6b4209804da4a588c3c84c,LIDAR_TOP_FRONT,forward_30deg,0-50,13698,13698
25b220729c6b4209804da4a588c3c84c,LIDAR_TOP_FRONT,forward_30deg,50-100,0,13698
25b220729c6b4209804da4a588c3c84c,LIDAR_TOP_FRONT,forward_30deg,100-150,0,13698
25b220729c6b4209804da4a588c3c84c,LIDAR_TOP_FRONT,forward_30deg,150-400,0,13698
25b220729c6b4209804da4a588c3c84c,LIDAR_TOP_FRONT,forward_30deg,>=400,0,13698
25b220729c6b4209804da4a588c3c84c,camera_one,all_azimuth,0-50,3,3
25b220729c6b4209804da4a588c3c84c,camera_one,all_azimuth,50-100,0,3
25b220729c6b4209804da4a588c3c84c,camera_one,all_azimuth,100-150,0,3
25b220729c6b4209804da4a588c3c84c,camera_one,all_azimuth,150-400,0,3
25b220729c6b4209804da4a588c3c84c,camera_one,all_azimuth,>=400,0,3
25b220729c6b4209804da4a588c3c84c,camera_one,forward_30deg,0-50,3,3
25b220729c6b4209804da4a588c3c84c,camera_one,forward_30deg,50-100,0,3
25b220729c6b4209804da4a588c3c84c,camera_one,forward_30deg,100-150,0,3
25b220729c6b4209804da4a588c3c84c,camera_one,forward_30deg,150-400,0,3
25b220729c6b4209804da4a588c3c84c,camera_one,forward_30deg,>=400,0,3
25b220729c6b4209804da4a588c3c84c,camera_four,all_azimuth,0-50,102,115
25b220729c6b4209804da4a588c3c84c,camera_four,all_azimuth,50-100,13,115
25b220729c6b4209804da4a588c3c84c,camera_four,all_azimuth,100-150,0,115
25b220729c6b4209804da4a588c3c84c,camera_four,all_azimuth,150-400,0,115
25b220729c6b4209804da4a588c3c84c,camera_four,all_azimuth,>=400,0,115
25b220729c6b4209804da4a588c3c84c,camera_four,forward_30deg,0-50,11,11
25b220729c6b4209804da4a588c3c84c,camera_four,forward_30deg,50-100,0,11
25b220729c6b4209804da4a588c3c84c,camera_four,forward_30deg,100-150,0,11
25b220729c6b4209804da4a588c3c84c,camera_four,forward_30deg,150-400,0,11
25b220729c6b4209804da4a588c3c84c,camera_four,forward_30deg,>=400,0,11
25b220729c6b4209804da4a588c3c84c,ground_truth,all_azimuth,0-50,34,35
25b220729c6b4209804da4a588c3c84c,ground_truth,all_azimuth,50-100,1,35
25b220729c6b4209804da4a588c3c84c,ground_truth,all_azimuth,100-150,0,35
25b220729c6b4209804da4a588c3c84c,ground_truth,all_azimuth,150-400,0,35
25b220729c6b4209804da4a588c3c84c,ground_truth,all_azimuth,>=400,0,35
25b220729c6b4209804da4a588c3c84c,ground_truth,forward_30deg,0-50,8,8
25b220729c6b4209804da4a588c3c84c,ground_truth,forward_30deg,50-100,0,8
25b220729c6b4209804da4a588c3c84c,ground_truth,forward_30deg,100-150,0,8
25b220729c6b4209804da4a588c3c84c,ground_truth,forward_30deg,150-400,0,8
25b220729c6b4209804da4a588c3c84c,ground_truth,forward_30deg,>=400,0,8
5141a31284164a69ac4307cb2b9ae6df,RADAR_LEFT_FRONT,all_azimuth,0-50,219,577
5141a31284164a69ac4307cb2b9ae6df,RADAR_LEFT_FRONT,all_azimuth,50-100,241,577
5141a31284164a69ac4307cb2b9ae6df,RADAR_LEFT_FRONT,all_azimuth,100-150,85,577
5141a31284164a69ac4307cb2b9ae6df,RADAR_LEFT_FRONT,all_azimuth,150-400,32,577
5141a31284164a69ac4307cb2b9ae6df,RADAR_LEFT_FRONT,all_azimuth,>=400,0,577
5141a31284164a69ac4307cb2b9ae6df,RADAR_LEFT_FRONT,forward_30deg,0-50,123,328
5141a31284164a69ac4307cb2b9ae6df,RADAR_LEFT_FRONT,forward_30deg,50-100,144,328
5141a31284164a69ac4307cb2b9ae6df,RADAR_LEFT_FRONT,forward_30deg,100-150,38,328
5141a31284164a69ac4307cb2b9ae6df,RADAR_LEFT_FRONT,forward_30deg,150-400,23,328
5141a31284164a69ac4307cb2b9ae6df,RADAR_LEFT_FRONT,forward_30deg,>=400,0,328
5141a31284164a69ac4307cb2b9ae6df,LIDAR_LEFT,all_azimuth,0-50,78877,82600
5141a31284164a69ac4307cb2b9ae6df,LIDAR_LEFT,all_azimuth,50-100,3024,82600
5141a31284164a69ac4307cb2b9ae6df,LIDAR_LEFT,all_azimuth,100-150,608,82600
5141a31284164a69ac4307cb2b9ae6df,LIDAR_LEFT,all_azimuth,150-400,91,82600
5141a31284164a69ac4307cb2b9ae6df,LIDAR_LEFT,all_azimuth,>=400,0,82600
5141a31284164a69ac4307cb2b9ae6df,LIDAR_LEFT,forward_30deg,0-50,24896,25568
5141a31284164a69ac4307cb2b9ae6df,LIDAR_LEFT,forward_30deg,50-100,562,25568
5141a31284164a69ac4307cb2b9ae6df,LIDAR_LEFT,forward_30deg,100-150,110,25568
5141a31284164a69ac4307cb2b9ae6df,LIDAR_LEFT,forward_30deg,150-400,0,25568
5141a31284164a69ac4307cb2b9ae6df,LIDAR_LEFT,forward_30deg,>=400,0,25568
5141a31284164a69ac4307cb2b9ae6df,LIDAR_TOP_FRONT,all_azimuth,0-50,18512,18536
5141a31284164a69ac4307cb2b9ae6df,LIDAR_TOP_FRONT,all_azimuth,50-100,23,18536
5141a31284164a69ac4307cb2b9ae6df,LIDAR_TOP_FRONT,all_azimuth,100-150,1,18536
5141a31284164a69ac4307cb2b9ae6df,LIDAR_TOP_FRONT,all_azimuth,150-400,0,18536
5141a31284164a69ac4307cb2b9ae6df,LIDAR_TOP_FRONT,all_azimuth,>=400,0,18536
5141a31284164a69ac4307cb2b9ae6df,LIDAR_TOP_FRONT,forward_30deg,0-50,13489,13489
5141a31284164a69ac4307cb2b9ae6df,LIDAR_TOP_FRONT,forward_30deg,50-100,0,13489
5141a31284164a69ac4307cb2b9ae6df,LIDAR_TOP_FRONT,forward_30deg,100-150,0,13489
5141a31284164a69ac4307cb2b9ae6df,LIDAR_TOP_FRONT,forward_30deg,150-400,0,13489
5141a31284164a69ac4307cb2b9ae6df,LIDAR_TOP_FRONT,forward_30deg,>=400,0,13489
5141a31284164a69ac4307cb2b9ae6df,camera_one,all_azimuth,0-50,13,13
5141a31284164a69ac4307cb2b9ae6df,camera_one,all_azimuth,50-100,0,13
5141a31284164a69ac4307cb2b9ae6df,camera_one,all_azimuth,100-150,0,13
5141a31284164a69ac4307cb2b9ae6df,camera_one,all_azimuth,150-400,0,13
5141a31284164a69ac4307cb2b9ae6df,camera_one,all_azimuth,>=400,0,13
5141a31284164a69ac4307cb2b9ae6df,camera_one,forward_30deg,0-50,2,2
5141a31284164a69ac4307cb2b9ae6df,camera_one,forward_30deg,50-100,0,2
5141a31284164a69ac4307cb2b9ae6df,camera_one,forward_30deg,100-150,0,2
5141a31284164a69ac4307cb2b9ae6df,camera_one,forward_30deg,150-400,0,2
5141a31284164a69ac4307cb2b9ae6df,camera_one,forward_30deg,>=400,0,2
5141a31284164a69ac4307cb2b9ae6df,camera_four,all_azimuth,0-50,119,124
5141a31284164a69ac4307cb2b9ae6df,camera_four,all_azimuth,50-100,5,124
5141a31284164a69ac4307cb2b9ae6df,camera_four,all_azimuth,100-150,0,124
5141a31284164a69ac4307cb2b9ae6df,camera_four,all_azimuth,150-400,0,124
5141a31284164a69ac4307cb2b9ae6df,camera_four,all_azimuth,>=400,0,124
5141a31284164a69ac4307cb2b9ae6df,camera_four,forward_30deg,0-50,7,7
5141a31284164a69ac4307cb2b9ae6df,camera_four,forward_30deg,50-100,0,7
5141a31284164a69ac4307cb2b9ae6df,camera_four,forward_30deg,100-150,0,7
5141a31284164a69ac4307cb2b9ae6df,camera_four,forward_30deg,150-400,0,7
5141a31284164a69ac4307cb2b9ae6df,camera_four,forward_30deg,>=400,0,7
5141a31284164a69ac4307cb2b9ae6df,ground_truth,all_azimuth,0-50,35,36
5141a31284164a69ac4307cb2b9ae6df,ground_truth,all_azimuth,50-100,1,36
5141a31284164a69ac4307cb2b9ae6df,ground_truth,all_azimuth,100-150,0,36
5141a31284164a69ac4307cb2b9ae6df,ground_truth,all_azimuth,150-400,0,36
5141a31284164a69ac4307cb2b9ae6df,ground_truth,all_azimuth,>=400,0,36
5141a31284164a69ac4307cb2b9ae6df,ground_truth,forward_30deg,0-50,6,6
5141a31284164a69ac4307cb2b9ae6df,ground_truth,forward_30deg,50-100,0,6
5141a31284164a69ac4307cb2b9ae6df,ground_truth,forward_30deg,100-150,0,6
5141a31284164a69ac4307cb2b9ae6df,ground_truth,forward_30deg,150-400,0,6
5141a31284164a69ac4307cb2b9ae6df,ground_truth,forward_30deg,>=400,0,6
69c7cd93ec6444f799d8f65f16430e17,RADAR_LEFT_FRONT,all_azimuth,0-50,226,800
69c7cd93ec6444f799d8f65f16430e17,RADAR_LEFT_FRONT,all_azimuth,50-100,331,800
69c7cd93ec6444f799d8f65f16430e17,RADAR_LEFT_FRONT,all_azimuth,100-150,243,800
69c7cd93ec6444f799d8f65f16430e17,RADAR_LEFT_FRONT,all_azimuth,150-400,0,800
69c7cd93ec6444f799d8f65f16430e17,RADAR_LEFT_FRONT,all_azimuth,>=400,0,800
69c7cd93ec6444f799d8f65f16430e17,RADAR_LEFT_FRONT,forward_30deg,0-50,121,458
69c7cd93ec6444f799d8f65f16430e17,RADAR_LEFT_FRONT,forward_30deg,50-100,196,458
69c7cd93ec6444f799d8f65f16430e17,RADAR_LEFT_FRONT,forward_30deg,100-150,141,458
69c7cd93ec6444f799d8f65f16430e17,RADAR_LEFT_FRONT,forward_30deg,150-400,0,458
69c7cd93ec6444f799d8f65f16430e17,RADAR_LEFT_FRONT,forward_30deg,>=400,0,458
69c7cd93ec6444f799d8f65f16430e17,LIDAR_LEFT,all_azimuth,0-50,79560,82878
69c7cd93ec6444f799d8f65f16430e17,LIDAR_LEFT,all_azimuth,50-100,2967,82878
69c7cd93ec6444f799d8f65f16430e17,LIDAR_LEFT,all_azimuth,100-150,343,82878
69c7cd93ec6444f799d8f65f16430e17,LIDAR_LEFT,all_azimuth,150-400,8,82878
69c7cd93ec6444f799d8f65f16430e17,LIDAR_LEFT,all_azimuth,>=400,0,82878
69c7cd93ec6444f799d8f65f16430e17,LIDAR_LEFT,forward_30deg,0-50,25511,26264
69c7cd93ec6444f799d8f65f16430e17,LIDAR_LEFT,forward_30deg,50-100,661,26264
69c7cd93ec6444f799d8f65f16430e17,LIDAR_LEFT,forward_30deg,100-150,92,26264
69c7cd93ec6444f799d8f65f16430e17,LIDAR_LEFT,forward_30deg,150-400,0,26264
69c7cd93ec6444f799d8f65f16430e17,LIDAR_LEFT,forward_30deg,>=400,0,26264
69c7cd93ec6444f799d8f65f16430e17,LIDAR_TOP_FRONT,all_azimuth,0-50,18534,18568
69c7cd93ec6444f799d8f65f16430e17,LIDAR_TOP_FRONT,all_azimuth,50-100,34,18568
69c7cd93ec6444f799d8f65f16430e17,LIDAR_TOP_FRONT,all_azimuth,100-150,0,18568
69c7cd93ec6444f799d8f65f16430e17,LIDAR_TOP_FRONT,all_azimuth,150-400,0,18568
69c7cd93ec6444f799d8f65f16430e17,LIDAR_TOP_FRONT,all_azimuth,>=400,0,18568
69c7cd93ec6444f799d8f65f16430e17,LIDAR_TOP_FRONT,forward_30deg,0-50,13684,13684
69c7cd93ec6444f799d8f65f16430e17,LIDAR_TOP_FRONT,forward_30deg,50-100,0,13684
69c7cd93ec6444f799d8f65f16430e17,LIDAR_TOP_FRONT,forward_30deg,100-150,0,13684
69c7cd93ec6444f799d8f65f16430e17,LIDAR_TOP_FRONT,forward_30deg,150-400,0,13684
69c7cd93ec6444f799d8f65f16430e17,LIDAR_TOP_FRONT,forward_30deg,>=400,0,13684
69c7cd93ec6444f799d8f65f16430e17,camera_one,all_azimuth,0-50,12,12
69c7cd93ec6444f799d8f65f16430e17,camera_one,all_azimuth,50-100,0,12
69c7cd93ec6444f799d8f65f16430e17,camera_one,all_azimuth,100-150,0,12
69c7cd93ec6444f799d8f65f16430e17,camera_one,all_azimuth,150-400,0,12
69c7cd93ec6444f799d8f65f16430e17,camera_one,all_azimuth,>=400,0,12
69c7cd93ec6444f799d8f65f16430e17,camera_one,forward_30deg,0-50,4,4
69c7cd93ec6444f799d8f65f16430e17,camera_one,forward_30deg,50-100,0,4
69c7cd93ec6444f799d8f65f16430e17,camera_one,forward_30deg,100-150,0,4
69c7cd93ec6444f799d8f65f16430e17,camera_one,forward_30deg,150-400,0,4
69c7cd93ec6444f799d8f65f16430e17,camera_one,forward_30deg,>=400,0,4
69c7cd93ec6444f799d8f65f16430e17,camera_four,all_azimuth,0-50,109,130
69c7cd93ec6444f799d8f65f16430e17,camera_four,all_azimuth,50-100,21,130
69c7cd93ec6444f799d8f65f16430e17,camera_four,all_azimuth,100-150,0,130
69c7cd93ec6444f799d8f65f16430e17,camera_four,all_azimuth,150-400,0,130
69c7cd93ec6444f799d8f65f16430e17,camera_four,all_azimuth,>=400,0,130
69c7cd93ec6444f799d8f65f16430e17,camera_four,forward_30deg,0-50,9,9
69c7cd93ec6444f799d8f65f16430e17,camera_four,forward_30deg,50-100,0,9
69c7cd93ec6444f799d8f65f16430e17,camera_four,forward_30deg,100-150,0,9
69c7cd93ec6444f799d8f65f16430e17,camera_four,forward_30deg,150-400,0,9
69c7cd93ec6444f799d8f65f16430e17,camera_four,forward_30deg,>=400,0,9
69c7cd93ec6444f799d8f65f16430e17,ground_truth,all_azimuth,0-50,34,35
69c7cd93ec6444f799d8f65f16430e17,ground_truth,all_azimuth,50-100,1,35
69c7cd93ec6444f799d8f65f16430e17,ground_truth,all_azimuth,100-150,0,35
69c7cd93ec6444f799d8f65f16430e17,ground_truth,all_azimuth,150-400,0,35
69c7cd93ec6444f799d8f65f16430e17,ground_truth,all_azimuth,>=400,0,35
69c7cd93ec6444f799d8f65f16430e17,ground_truth,forward_30deg,0-50,4,4
69c7cd93ec6444f799d8f65f16430e17,ground_truth,forward_30deg,50-100,0,4
69c7cd93ec6444f799d8f65f16430e17,ground_truth,forward_30deg,100-150,0,4
69c7cd93ec6444f799d8f65f16430e17,ground_truth,forward_30deg,150-400,0,4
69c7cd93ec6444f799d8f65f16430e17,ground_truth,forward_30deg,>=400,0,4
4551a79e00f24684b35672591431ec8c,RADAR_LEFT_FRONT,all_azimuth,0-50,227,800
4551a79e00f24684b35672591431ec8c,RADAR_LEFT_FRONT,all_azimuth,50-100,305,800
4551a79e00f24684b35672591431ec8c,RADAR_LEFT_FRONT,all_azimuth,100-150,253,800
4551a79e00f24684b35672591431ec8c,RADAR_LEFT_FRONT,all_azimuth,150-400,15,800
4551a79e00f24684b35672591431ec8c,RADAR_LEFT_FRONT,all_azimuth,>=400,0,800
4551a79e00f24684b35672591431ec8c,RADAR_LEFT_FRONT,forward_30deg,0-50,112,463
4551a79e00f24684b35672591431ec8c,RADAR_LEFT_FRONT,forward_30deg,50-100,193,463
4551a79e00f24684b35672591431ec8c,RADAR_LEFT_FRONT,forward_30deg,100-150,150,463
4551a79e00f24684b35672591431ec8c,RADAR_LEFT_FRONT,forward_30deg,150-400,8,463
4551a79e00f24684b35672591431ec8c,RADAR_LEFT_FRONT,forward_30deg,>=400,0,463
4551a79e00f24684b35672591431ec8c,LIDAR_LEFT,all_azimuth,0-50,79219,82740
4551a79e00f24684b35672591431ec8c,LIDAR_LEFT,all_azimuth,50-100,3292,82740
4551a79e00f24684b35672591431ec8c,LIDAR_LEFT,all_azimuth,100-150,202,82740
4551a79e00f24684b35672591431ec8c,LIDAR_LEFT,all_azimuth,150-400,27,82740
4551a79e00f24684b35672591431ec8c,LIDAR_LEFT,all_azimuth,>=400,0,82740
4551a79e00f24684b35672591431ec8c,LIDAR_LEFT,forward_30deg,0-50,25551,26449
4551a79e00f24684b35672591431ec8c,LIDAR_LEFT,forward_30deg,50-100,805,26449
4551a79e00f24684b35672591431ec8c,LIDAR_LEFT,forward_30deg,100-150,93,26449
4551a79e00f24684b35672591431ec8c,LIDAR_LEFT,forward_30deg,150-400,0,26449
4551a79e00f24684b35672591431ec8c,LIDAR_LEFT,forward_30deg,>=400,0,26449
4551a79e00f24684b35672591431ec8c,LIDAR_TOP_FRONT,all_azimuth,0-50,18733,18785
4551a79e00f24684b35672591431ec8c,LIDAR_TOP_FRONT,all_azimuth,50-100,51,18785
4551a79e00f24684b35672591431ec8c,LIDAR_TOP_FRONT,all_azimuth,100-150,1,18785
4551a79e00f24684b35672591431ec8c,LIDAR_TOP_FRONT,all_azimuth,150-400,0,18785
4551a79e00f24684b35672591431ec8c,LIDAR_TOP_FRONT,all_azimuth,>=400,0,18785
4551a79e00f24684b35672591431ec8c,LIDAR_TOP_FRONT,forward_30deg,0-50,14029,14029
4551a79e00f24684b35672591431ec8c,LIDAR_TOP_FRONT,forward_30deg,50-100,0,14029
4551a79e00f24684b35672591431ec8c,LIDAR_TOP_FRONT,forward_30deg,100-150,0,14029
4551a79e00f24684b35672591431ec8c,LIDAR_TOP_FRONT,forward_30deg,150-400,0,14029
4551a79e00f24684b35672591431ec8c,LIDAR_TOP_FRONT,forward_30deg,>=400,0,14029
4551a79e00f24684b35672591431ec8c,camera_one,all_azimuth,0-50,7,7
4551a79e00f24684b35672591431ec8c,camera_one,all_azimuth,50-100,0,7
4551a79e00f24684b35672591431ec8c,camera_one,all_azimuth,100-150,0,7
4551a79e00f24684b35672591431ec8c,camera_one,all_azimuth,150-400,0,7
4551a79e00f24684b35672591431ec8c,camera_one,all_azimuth,>=400,0,7
4551a79e00f24684b35672591431ec8c,camera_one,forward_30deg,0-50,7,7
4551a79e00f24684b35672591431ec8c,camera_one,forward_30deg,50-100,0,7
4551a79e00f24684b35672591431ec8c,camera_one,forward_30deg,100-150,0,7
4551a79e00f24684b35672591431ec8c,camera_one,forward_30deg,150-400,0,7
4551a79e00f24684b35672591431ec8c,camera_one,forward_30deg,>=400,0,7
4551a79e00f24684b35672591431ec8c,camera_four,all_azimuth,0-50,87,121
4551a79e00f24684b35672591431ec8c,camera_four,all_azimuth,50-100,34,121
4551a79e00f24684b35672591431ec8c,camera_four,all_azimuth,100-150,0,121
4551a79e00f24684b35672591431ec8c,camera_four,all_azimuth,150-400,0,121
4551a79e00f24684b35672591431ec8c,camera_four,all_azimuth,>=400,0,121
4551a79e00f24684b35672591431ec8c,camera_four,forward_30deg,0-50,10,10
4551a79e00f24684b35672591431ec8c,camera_four,forward_30deg,50-100,0,10
4551a79e00f24684b35672591431ec8c,camera_four,forward_30deg,100-150,0,10
4551a79e00f24684b35672591431ec8c,camera_four,forward_30deg,150-400,0,10
4551a79e00f24684b35672591431ec8c,camera_four,forward_30deg,>=400,0,10
4551a79e00f24684b35672591431ec8c,ground_truth,all_azimuth,0-50,34,35
4551a79e00f24684b35672591431ec8c,ground_truth,all_azimuth,50-100,1,35
4551a79e00f24684b35672591431ec8c,ground_truth,all_azimuth,100-150,0,35
4551a79e00f24684b35672591431ec8c,ground_truth,all_azimuth,150-400,0,35
4551a79e00f24684b35672591431ec8c,ground_truth,all_azimuth,>=400,0,35
4551a79e00f24684b35672591431ec8c,ground_truth,forward_30deg,0-50,2,2
4551a79e00f24684b35672591431ec8c,ground_truth,forward_30deg,50-100,0,2
4551a79e00f24684b35672591431ec8c,ground_truth,forward_30deg,100-150,0,2
4551a79e00f24684b35672591431ec8c,ground_truth,forward_30deg,150-400,0,2
4551a79e00f24684b35672591431ec8c,ground_truth,forward_30deg,>=400,0,2
8502c7bf06fc4f319f1847b4a6e179e7,RADAR_LEFT_FRONT,all_azimuth,0-50,228,800
8502c7bf06fc4f319f1847b4a6e179e7,RADAR_LEFT_FRONT,all_azimuth,50-100,278,800
8502c7bf06fc4f319f1847b4a6e179e7,RADAR_LEFT_FRONT,all_azimuth,100-150,255,800
8502c7bf06fc4f319f1847b4a6e179e7,RADAR_LEFT_FRONT,all_azimuth,150-400,39,800
8502c7bf06fc4f319f1847b4a6e179e7,RADAR_LEFT_FRONT,all_azimuth,>=400,0,800
8502c7bf06fc4f319f1847b4a6e179e7,RADAR_LEFT_FRONT,forward_30deg,0-50,112,461
8502c7bf06fc4f319f1847b4a6e179e7,RADAR_LEFT_FRONT,forward_30deg,50-100,175,461
8502c7bf06fc4f319f1847b4a6e179e7,RADAR_LEFT_FRONT,forward_30deg,100-150,144,461
8502c7bf06fc4f319f1847b4a6e179e7,RADAR_LEFT_FRONT,forward_30deg,150-400,30,461
8502c7bf06fc4f319f1847b4a6e179e7,RADAR_LEFT_FRONT,forward_30deg,>=400,0,461
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_LEFT,all_azimuth,0-50,78100,82045
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_LEFT,all_azimuth,50-100,3510,82045
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_LEFT,all_azimuth,100-150,322,82045
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_LEFT,all_azimuth,150-400,113,82045
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_LEFT,all_azimuth,>=400,0,82045
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_LEFT,forward_30deg,0-50,26908,27828
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_LEFT,forward_30deg,50-100,875,27828
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_LEFT,forward_30deg,100-150,45,27828
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_LEFT,forward_30deg,150-400,0,27828
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_LEFT,forward_30deg,>=400,0,27828
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_TOP_FRONT,all_azimuth,0-50,18567,18609
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_TOP_FRONT,all_azimuth,50-100,41,18609
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_TOP_FRONT,all_azimuth,100-150,1,18609
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_TOP_FRONT,all_azimuth,150-400,0,18609
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_TOP_FRONT,all_azimuth,>=400,0,18609
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_TOP_FRONT,forward_30deg,0-50,14047,14047
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_TOP_FRONT,forward_30deg,50-100,0,14047
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_TOP_FRONT,forward_30deg,100-150,0,14047
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_TOP_FRONT,forward_30deg,150-400,0,14047
8502c7bf06fc4f319f1847b4a6e179e7,LIDAR_TOP_FRONT,forward_30deg,>=400,0,14047
8502c7bf06fc4f319f1847b4a6e179e7,camera_one,all_azimuth,0-50,6,6
8502c7bf06fc4f319f1847b4a6e179e7,camera_one,all_azimuth,50-100,0,6
8502c7bf06fc4f319f1847b4a6e179e7,camera_one,all_azimuth,100-150,0,6
8502c7bf06fc4f319f1847b4a6e179e7,camera_one,all_azimuth,150-400,0,6
8502c7bf06fc4f319f1847b4a6e179e7,camera_one,all_azimuth,>=400,0,6
8502c7bf06fc4f319f1847b4a6e179e7,camera_one,forward_30deg,0-50,6,6
8502c7bf06fc4f319f1847b4a6e179e7,camera_one,forward_30deg,50-100,0,6
8502c7bf06fc4f319f1847b4a6e179e7,camera_one,forward_30deg,100-150,0,6
8502c7bf06fc4f319f1847b4a6e179e7,camera_one,forward_30deg,150-400,0,6
8502c7bf06fc4f319f1847b4a6e179e7,camera_one,forward_30deg,>=400,0,6
8502c7bf06fc4f319f1847b4a6e179e7,camera_four,all_azimuth,0-50,83,109
8502c7bf06fc4f319f1847b4a6e179e7,camera_four,all_azimuth,50-100,26,109
8502c7bf06fc4f319f1847b4a6e179e7,camera_four,all_azimuth,100-150,0,109
8502c7bf06fc4f319f1847b4a6e179e7,camera_four,all_azimuth,150-400,0,109
8502c7bf06fc4f319f1847b4a6e179e7,camera_four,all_azimuth,>=400,0,109
8502c7bf06fc4f319f1847b4a6e179e7,camera_four,forward_30deg,0-50,10,10
8502c7bf06fc4f319f1847b4a6e179e7,camera_four,forward_30deg,50-100,0,10
8502c7bf06fc4f319f1847b4a6e179e7,camera_four,forward_30deg,100-150,0,10
