sync,annotation_index,reason
296,5,ego_vehicle
296,18,invalid_3d
296,19,invalid_3d
296,20,invalid_3d
296,21,invalid_3d
296,22,invalid_3d
296,23,invalid_3d
296,24,invalid_3d
296,25,invalid_3d
296,26,invalid_3d
296,27,invalid_3d
296,28,invalid_3d
296,29,invalid_3d
296,30,invalid_3d
296,31,invalid_3d
296,32,invalid_3d
296,33,invalid_3d
296,34,invalid_3d
296,35,invalid_3d
296,36,invalid_3d
296,37,invalid_3d
296,38,invalid_3d
296,39,invalid_3d
296,40,invalid_3d
296,41,invalid_3d
296,42,invalid_3d
296,43,invalid_3d
296,44,invalid_3d
296,45,invalid_3d
296,46,invalid_3d
296,47,invalid_3d
296,48,invalid_3d
296,49,invalid_3d
296,50,invalid_3d
296,51,invalid_3d
296,52,invalid_3d
296,53,invalid_3d
296,54,invalid_3d
296,55,invalid_3d
296,56,invalid_3d
296,57,invalid_3d
296,58,invalid_3d
296,59,invalid_3d
296,60,invalid_3d
296,61,invalid_3d
296,62,invalid_3d
296,63,invalid_3d
296,64,invalid_3d
296,65,invalid_3d
296,66,invalid_3d
296,67,invalid_3d
296,68,invalid_3d
296,69,invalid_3d
296,70,invalid_3d
296,71,invalid_3d
296,72,invalid_3d
296,73,invalid_3d
296,74,invalid_3d
296,75,invalid_3d
296,76,invalid_3d
296,77,invalid_3d
296,78,invalid_3d
296,79,invalid_3d
296,80,invalid_3d
296,81,invalid_3d
296,82,invalid_3d
296,83,invalid_3d
296,84,invalid_3d
296,85,invalid_3d
296,86,invalid_3d
296,87,invalid_3d
296,88,invalid_3d
296,89,invalid_3d
296,90,invalid_3d
296,91,invalid_3d
296,92,invalid_3d
296,93,invalid_3d
296,94,invalid_3d
296,95,invalid_3d
306,0,ego_vehicle
306,3,ego_vehicle
306,18,invalid_3d
306,19,invalid_3d
306,20,invalid_3d
306,21,invalid_3d
306,22,invalid_3d
306,23,invalid_3d
306,24,invalid_3d
306,25,invalid_3d
306,26,invalid_3d
306,27,invalid_3d
306,28,invalid_3d
306,29,invalid_3d
306,30,invalid_3d
306,31,invalid_3d
306,32,invalid_3d
306,33,invalid_3d
306,34,invalid_3d
306,35,invalid_3d
306,36,invalid_3d
306,37,invalid_3d
306,38,invalid_3d
306,39,invalid_3d
306,40,invalid_3d
306,41,invalid_3d
306,42,invalid_3d
306,43,invalid_3d
306,44,invalid_3d
306,45,invalid_3d
306,46,invalid_3d
306,47,invalid_3d
306,48,invalid_3d
306,49,invalid_3d
306,50,invalid_3d
306,51,invalid_3d
306,52,invalid_3d
306,53,invalid_3d
306,54,invalid_3d
306,55,invalid_3d
306,56,invalid_3d
306,57,invalid_3d
306,58,invalid_3d
306,59,invalid_3d
306,60,invalid_3d
306,61,invalid_3d
306,62,invalid_3d
306,63,invalid_3d
306,64,invalid_3d
306,65,invalid_3d
306,66,invalid_3d
306,67,invalid_3d
306,68,invalid_3d
306,69,invalid_3d
306,70,invalid_3d
306,71,invalid_3d
306,72,invalid_3d
306,73,invalid_3d
306,74,invalid_3d
306,75,invalid_3d
306,76,invalid_3d
306,77,invalid_3d
306,78,invalid_3d
306,79,invalid_3d
306,80,invalid_3d
306,81,invalid_3d
306,82,invalid_3d
306,83,invalid_3d
318,0,ego_vehicle
318,4,ego_vehicle
318,19,invalid_3d
318,20,invalid_3d
318,21,invalid_3d
318,22,invalid_3d
318,23,invalid_3d
318,24,invalid_3d
318,25,invalid_3d
318,26,invalid_3d
318,27,invalid_3d
318,28,invalid_3d
318,29,invalid_3d
318,30,invalid_3d
318,31,invalid_3d
318,32,invalid_3d
318,33,invalid_3d
318,34,invalid_3d
318,35,invalid_3d
318,36,invalid_3d
318,37,invalid_3d
318,38,invalid_3d
318,39,invalid_3d
318,40,invalid_3d
318,41,invalid_3d
318,42,invalid_3d
318,43,invalid_3d
318,44,invalid_3d
318,45,invalid_3d
318,46,invalid_3d
318,47,invalid_3d
318,48,invalid_3d
318,49,invalid_3d
318,50,invalid_3d
318,51,invalid_3d
318,52,invalid_3d
318,53,invalid_3d
318,54,invalid_3d
318,55,invalid_3d
318,56,invalid_3d
318,57,invalid_3d
318,58,invalid_3d
318,59,invalid_3d
318,60,invalid_3d
318,61,invalid_3d
318,62,invalid_3d
318,63,invalid_3d
318,64,invalid_3d
318,65,invalid_3d
318,66,invalid_3d
318,67,invalid_3d
318,68,invalid_3d
318,69,invalid_3d
318,70,invalid_3d
318,71,invalid_3d
318,72,invalid_3d
318,73,invalid_3d
318,74,invalid_3d
318,75,invalid_3d
318,76,invalid_3d
318,77,invalid_3d
318,78,invalid_3d
318,79,invalid_3d
318,80,invalid_3d
318,81,invalid_3d
318,82,invalid_3d
318,83,invalid_3d
318,84,invalid_3d
328,0,ego_vehicle
328,3,ego_vehicle
328,18,invalid_3d
328,19,invalid_3d
328,20,invalid_3d
328,21,invalid_3d
328,22,invalid_3d
328,23,invalid_3d
328,24,invalid_3d
328,25,invalid_3d
328,26,invalid_3d
328,27,invalid_3d
328,28,invalid_3d
328,29,invalid_3d
328,30,invalid_3d
328,31,invalid_3d
328,32,invalid_3d
328,33,invalid_3d
328,34,invalid_3d
328,35,invalid_3d
328,36,invalid_3d
328,37,invalid_3d
328,38,invalid_3d
328,39,invalid_3d
328,40,invalid_3d
328,41,invalid_3d
328,42,invalid_3d
328,43,invalid_3d
328,44,invalid_3d
328,45,invalid_3d
328,46,invalid_3d
328,47,invalid_3d
328,48,invalid_3d
328,49,invalid_3d
328,50,invalid_3d
328,51,invalid_3d
328,52,invalid_3d
328,53,invalid_3d
328,54,invalid_3d
328,55,invalid_3d
328,56,invalid_3d
328,57,invalid_3d
328,58,invalid_3d
328,59,invalid_3d
328,60,invalid_3d
328,61,invalid_3d
328,62,invalid_3d
328,63,invalid_3d
328,64,invalid_3d
328,65,invalid_3d
328,66,invalid_3d
328,67,invalid_3d
328,68,invalid_3d
328,69,invalid_3d
328,70,invalid_3d
328,71,invalid_3d
328,72,invalid_3d
328,73,invalid_3d
328,74,invalid_3d
328,75,invalid_3d
328,76,invalid_3d
328,77,invalid_3d
328,78,invalid_3d
328,79,invalid_3d
328,80,invalid_3d
328,81,invalid_3d
328,82,invalid_3d
328,83,invalid_3d
328,84,invalid_3d
338,0,ego_vehicle
338,4,ego_vehicle
338,18,invalid_3d
338,19,invalid_3d
338,20,invalid_3d
338,21,invalid_3d
338,22,invalid_3d
338,23,invalid_3d
338,24,invalid_3d
338,25,invalid_3d
338,26,invalid_3d
338,27,invalid_3d
338,28,invalid_3d
338,29,invalid_3d
338,30,invalid_3d
338,31,invalid_3d
338,32,invalid_3d
338,33,invalid_3d
338,34,invalid_3d
338,35,invalid_3d
338,36,invalid_3d
338,37,invalid_3d
338,38,invalid_3d
338,39,invalid_3d
338,40,invalid_3d
338,41,invalid_3d
338,42,invalid_3d
338,43,invalid_3d
338,44,invalid_3d
338,45,invalid_3d
338,46,invalid_3d
338,47,invalid_3d
338,48,invalid_3d
338,49,invalid_3d
338,50,invalid_3d
338,51,invalid_3d
338,52,invalid_3d
338,53,invalid_3d
338,54,invalid_3d
338,55,invalid_3d
338,56,invalid_3d
338,57,invalid_3d
338,58,invalid_3d
338,59,invalid_3d
338,60,invalid_3d
338,61,invalid_3d
338,62,invalid_3d
338,63,invalid_3d
338,64,invalid_3d
338,65,invalid_3d
338,66,invalid_3d
338,67,invalid_3d
338,68,invalid_3d
338,69,invalid_3d
338,70,invalid_3d
338,71,invalid_3d
338,72,invalid_3d
338,73,invalid_3d
338,74,invalid_3d
338,75,invalid_3d
338,76,invalid_3d
338,77,invalid_3d
338,78,invalid_3d
338,79,invalid_3d
338,80,invalid_3d
338,81,invalid_3d
338,82,invalid_3d
338,83,invalid_3d
338,84,invalid_3d
338,85,invalid_3d
338,86,invalid_3d
338,87,invalid_3d
338,88,invalid_3d
338,89,invalid_3d
348,0,ego_vehicle
348,4,ego_vehicle
348,19,invalid_3d
348,20,invalid_3d
348,21,invalid_3d
348,22,invalid_3d
348,23,invalid_3d
348,24,invalid_3d
348,25,invalid_3d
348,26,invalid_3d
348,27,invalid_3d
348,28,invalid_3d
348,29,invalid_3d
348,30,invalid_3d
348,31,invalid_3d
348,32,invalid_3d
348,33,invalid_3d
348,34,invalid_3d
348,35,invalid_3d
348,36,invalid_3d
348,37,invalid_3d
348,38,invalid_3d
348,39,invalid_3d
348,40,invalid_3d
348,41,invalid_3d
348,42,invalid_3d
348,43,invalid_3d
348,44,invalid_3d
348,45,invalid_3d
348,46,invalid_3d
348,47,invalid_3d
348,48,invalid_3d
348,49,invalid_3d
348,50,invalid_3d
348,51,invalid_3d
348,52,invalid_3d
348,53,invalid_3d
348,54,invalid_3d
348,55,invalid_3d
348,56,invalid_3d
348,57,invalid_3d
348,58,invalid_3d
348,59,invalid_3d
348,60,invalid_3d
348,61,invalid_3d
348,62,invalid_3d
348,63,invalid_3d
348,64,invalid_3d
348,65,invalid_3d
348,66,invalid_3d
348,67,invalid_3d
348,68,invalid_3d
348,69,invalid_3d
348,70,invalid_3d
348,71,invalid_3d
348,72,invalid_3d
348,73,invalid_3d
348,74,invalid_3d
348,75,invalid_3d
348,76,invalid_3d
348,77,invalid_3d
348,78,invalid_3d
348,79,invalid_3d
348,80,invalid_3d
348,81,invalid_3d
348,82,invalid_3d
348,83,invalid_3d
348,84,invalid_3d
348,85,invalid_3d
348,86,invalid_3d
348,87,invalid_3d
348,88,invalid_3d
348,89,invalid_3d
348,90,invalid_3d
358,0,ego_vehicle
358,3,ego_vehicle
358,17,invalid_3d
358,18,invalid_3d
358,19,invalid_3d
358,20,invalid_3d
358,21,invalid_3d
358,22,invalid_3d
358,23,invalid_3d
358,24,invalid_3d
358,25,invalid_3d
358,26,invalid_3d
358,27,invalid_3d
358,28,invalid_3d
358,29,invalid_3d
358,30,invalid_3d
358,31,invalid_3d
358,32,invalid_3d
358,33,invalid_3d
358,34,invalid_3d
358,35,invalid_3d
358,36,invalid_3d
358,37,invalid_3d
358,38,invalid_3d
358,39,invalid_3d
358,40,invalid_3d
358,41,invalid_3d
358,42,invalid_3d
358,43,invalid_3d
358,44,invalid_3d
358,45,invalid_3d
358,46,invalid_3d
358,47,invalid_3d
358,48,invalid_3d
358,49,invalid_3d
358,50,invalid_3d
358,51,invalid_3d
358,52,invalid_3d
358,53,invalid_3d
358,54,invalid_3d
358,55,invalid_3d
358,56,invalid_3d
358,57,invalid_3d
358,58,invalid_3d
358,59,invalid_3d
358,60,invalid_3d
358,61,invalid_3d
358,62,invalid_3d
358,63,invalid_3d
358,64,invalid_3d
358,65,invalid_3d
358,66,invalid_3d
358,67,invalid_3d
358,68,invalid_3d
358,69,invalid_3d
358,70,invalid_3d
358,71,invalid_3d
358,72,invalid_3d
358,73,invalid_3d
358,74,invalid_3d
358,75,invalid_3d
358,76,invalid_3d
358,77,invalid_3d
358,78,invalid_3d
358,79,invalid_3d
358,80,invalid_3d
358,81,invalid_3d
358,82,invalid_3d
358,83,invalid_3d
368,0,ego_vehicle
368,3,ego_vehicle
368,17,invalid_3d
368,18,invalid_3d
368,19,invalid_3d
368,20,invalid_3d
368,21,invalid_3d
368,22,invalid_3d
368,23,invalid_3d
368,24,invalid_3d
368,25,invalid_3d
368,26,invalid_3d
368,27,invalid_3d
368,28,invalid_3d
368,29,invalid_3d
368,30,invalid_3d
368,31,invalid_3d
368,32,invalid_3d
368,33,invalid_3d
368,34,invalid_3d
368,35,invalid_3d
368,36,invalid_3d
368,37,invalid_3d
368,38,invalid_3d
368,39,invalid_3d
368,40,invalid_3d
368,41,invalid_3d
368,42,invalid_3d
368,43,invalid_3d
368,44,invalid_3d
368,45,invalid_3d
368,46,invalid_3d
368,47,invalid_3d
368,48,invalid_3d
368,49,invalid_3d
368,50,invalid_3d
368,51,invalid_3d
368,52,invalid_3d
368,53,invalid_3d
368,54,invalid_3d
368,55,invalid_3d
368,56,invalid_3d
368,57,invalid_3d
368,58,invalid_3d
368,59,invalid_3d
368,60,invalid_3d
368,61,invalid_3d
368,62,invalid_3d
368,63,invalid_3d
368,64,invalid_3d
368,65,invalid_3d
368,66,invalid_3d
368,67,invalid_3d
368,68,invalid_3d
368,69,invalid_3d
368,70,invalid_3d
368,71,invalid_3d
368,72,invalid_3d
368,73,invalid_3d
368,74,invalid_3d
368,75,invalid_3d
368,76,invalid_3d
368,77,invalid_3d
368,78,invalid_3d
368,79,invalid_3d
368,80,invalid_3d
368,81,invalid_3d
368,82,invalid_3d
368,83,invalid_3d
378,0,ego_vehicle
378,3,ego_vehicle
378,17,invalid_3d
378,18,invalid_3d
378,19,invalid_3d
378,20,invalid_3d
378,21,invalid_3d
378,22,invalid_3d
378,23,invalid_3d
378,24,invalid_3d
378,25,invalid_3d
378,26,invalid_3d
378,27,invalid_3d
378,28,invalid_3d
378,29,invalid_3d
378,30,invalid_3d
378,31,invalid_3d
378,32,invalid_3d
378,33,invalid_3d
378,34,invalid_3d
378,35,invalid_3d
378,36,invalid_3d
378,37,invalid_3d
378,38,invalid_3d
378,39,invalid_3d
378,40,invalid_3d
378,41,invalid_3d
378,42,invalid_3d
378,43,invalid_3d
378,44,invalid_3d
378,45,invalid_3d
378,46,invalid_3d
378,47,invalid_3d
378,48,invalid_3d
378,49,invalid_3d
378,50,invalid_3d
378,51,invalid_3d
378,52,invalid_3d
378,53,invalid_3d
378,54,invalid_3d
378,55,invalid_3d
378,56,invalid_3d
378,57,invalid_3d
378,58,invalid_3d
378,59,invalid_3d
378,60,invalid_3d
378,61,invalid_3d
378,62,invalid_3d
378,63,invalid_3d
378,64,invalid_3d
378,65,invalid_3d
378,66,invalid_3d
378,67,invalid_3d
378,68,invalid_3d
378,69,invalid_3d
378,70,invalid_3d
378,71,invalid_3d
378,72,invalid_3d
378,73,invalid_3d
378,74,invalid_3d
378,75,invalid_3d
378,76,invalid_3d
378,77,invalid_3d
378,78,invalid_3d
378,79,invalid_3d
378,80,invalid_3d
378,81,invalid_3d
378,82,invalid_3d
378,83,invalid_3d
378,84,invalid_3d
378,85,invalid_3d
388,0,ego_vehicle
388,3,ego_vehicle
388,17,invalid_3d
388,18,invalid_3d
388,19,invalid_3d
388,20,invalid_3d
388,21,invalid_3d
388,22,invalid_3d
388,23,invalid_3d
388,24,invalid_3d
388,25,invalid_3d
388,26,invalid_3d
388,27,invalid_3d
388,28,invalid_3d
388,29,invalid_3d
388,30,invalid_3d
388,31,invalid_3d
388,32,invalid_3d
388,33,invalid_3d
388,34,invalid_3d
388,35,invalid_3d
388,36,invalid_3d
388,37,invalid_3d
388,38,invalid_3d
388,39,invalid_3d
388,40,invalid_3d
388,41,invalid_3d
388,42,invalid_3d
388,43,invalid_3d
388,44,invalid_3d
388,45,invalid_3d
388,46,invalid_3d
388,47,invalid_3d
388,48,invalid_3d
388,49,invalid_3d
388,50,invalid_3d
388,51,invalid_3d
388,52,invalid_3d
388,53,invalid_3d
388,54,invalid_3d
388,55,invalid_3d
388,56,invalid_3d
388,57,invalid_3d
388,58,invalid_3d
388,59,invalid_3d
388,60,invalid_3d
388,61,invalid_3d
388,62,invalid_3d
388,63,invalid_3d
388,64,invalid_3d
388,65,invalid_3d
388,66,invalid_3d
388,67,invalid_3d
388,68,invalid_3d
388,69,invalid_3d
388,70,invalid_3d
388,71,invalid_3d
388,72,invalid_3d
388,73,invalid_3d
388,74,invalid_3d
388,75,invalid_3d
388,76,invalid_3d
388,77,invalid_3d
388,78,invalid_3d
398,0,ego_vehicle
398,3,ego_vehicle
398,15,invalid_3d
398,16,invalid_3d
398,17,invalid_3d
398,18,invalid_3d
398,19,invalid_3d
398,20,invalid_3d
398,21,invalid_3d
398,22,invalid_3d
398,23,invalid_3d
398,24,invalid_3d
398,25,invalid_3d
398,26,invalid_3d
398,27,invalid_3d
398,28,invalid_3d
398,29,invalid_3d
398,30,invalid_3d
398,31,invalid_3d
398,32,invalid_3d
398,33,invalid_3d
398,34,invalid_3d
398,35,invalid_3d
398,36,invalid_3d
398,37,invalid_3d
398,38,invalid_3d
398,39,invalid_3d
398,40,invalid_3d
398,41,invalid_3d
398,42,invalid_3d
398,43,invalid_3d
398,44,invalid_3d
398,45,invalid_3d
398,46,invalid_3d
398,47,invalid_3d
398,48,invalid_3d
398,49,invalid_3d
398,50,invalid_3d
398,51,invalid_3d
398,52,invalid_3d
398,53,invalid_3d
398,54,invalid_3d
398,55,invalid_3d
398,56,invalid_3d
398,57,invalid_3d
398,58,invalid_3d
398,59,invalid_3d
398,60,invalid_3d
398,61,invalid_3d
398,62,invalid_3d
398,63,invalid_3d
398,64,invalid_3d
398,65,invalid_3d
398,66,invalid_3d
398,67,invalid_3d
398,68,invalid_3d
398,69,invalid_3d
398,70,invalid_3d
398,71,invalid_3d
398,72,invalid_3d
398,73,invalid_3d
398,74,invalid_3d
398,75,invalid_3d
398,76,invalid_3d
398,77,invalid_3d
398,78,invalid_3d
398,79,invalid_3d
398,80,invalid_3d
398,81,invalid_3d
398,82,invalid_3d
408,0,ego_vehicle
408,3,ego_vehicle
408,14,invalid_3d
408,15,invalid_3d
408,16,invalid_3d
408,17,invalid_3d
408,18,invalid_3d
408,19,invalid_3d
408,20,invalid_3d
408,21,invalid_3d
408,22,invalid_3d
408,23,invalid_3d
408,24,invalid_3d
408,25,invalid_3d
408,26,invalid_3d
408,27,invalid_3d
408,28,invalid_3d
408,29,invalid_3d
408,30,invalid_3d
408,31,invalid_3d
408,32,invalid_3d
408,33,invalid_3d
408,34,invalid_3d
408,35,invalid_3d
408,36,invalid_3d
408,37,invalid_3d
408,38,invalid_3d
408,39,invalid_3d
408,40,invalid_3d
408,41,invalid_3d
408,42,invalid_3d
408,43,invalid_3d
408,44,invalid_3d
408,45,invalid_3d
408,46,invalid_3d
408,47,invalid_3d
408,48,invalid_3d
408,49,invalid_3d
408,50,invalid_3d
408,51,invalid_3d
408,52,invalid_3d
408,53,invalid_3d
408,54,invalid_3d
408,55,invalid_3d
408,56,invalid_3d
408,57,invalid_3d
408,58,invalid_3d
408,59,invalid_3d
408,60,invalid_3d
408,61,invalid_3d
408,62,invalid_3d
408,63,invalid_3d
408,64,invalid_3d
408,65,invalid_3d
408,66,invalid_3d
408,67,invalid_3d
408,68,invalid_3d
408,69,invalid_3d
408,70,invalid_3d
408,71,invalid_3d
408,72,invalid_3d
408,73,invalid_3d
408,74,invalid_3d
408,75,invalid_3d
408,76,invalid_3d
408,77,invalid_3d
408,78,invalid_3d
408,79,invalid_3d
408,80,invalid_3d
408,81,invalid_3d
408,82,invalid_3d
408,83,invalid_3d
408,84,invalid_3d
408,85,invalid_3d
408,86,invalid_3d
420,0,ego_vehicle
420,3,ego_vehicle
420,14,invalid_3d
420,15,invalid_3d
420,16,invalid_3d
420,17,invalid_3d
420,18,invalid_3d
420,19,invalid_3d
420,20,invalid_3d
420,21,invalid_3d
420,22,invalid_3d
420,23,invalid_3d
420,24,invalid_3d
420,25,invalid_3d
420,26,invalid_3d
420,27,invalid_3d
420,28,invalid_3d
420,29,invalid_3d
420,30,invalid_3d
420,31,invalid_3d
420,32,invalid_3d
420,33,invalid_3d
420,34,invalid_3d
420,35,invalid_3d
420,36,invalid_3d
420,37,invalid_3d
420,38,invalid_3d
420,39,invalid_3d
420,40,invalid_3d
420,41,invalid_3d
420,42,invalid_3d
420,43,invalid_3d
420,44,invalid_3d
420,45,invalid_3d
420,46,invalid_3d
420,47,invalid_3d
420,48,invalid_3d
420,49,invalid_3d
420,50,invalid_3d
420,51,invalid_3d
420,52,invalid_3d
420,53,invalid_3d
420,54,invalid_3d
420,55,invalid_3d
420,56,invalid_3d
420,57,invalid_3d
420,58,invalid_3d
420,59,invalid_3d
420,60,invalid_3d
420,61,invalid_3d
420,62,invalid_3d
420,63,invalid_3d
420,64,invalid_3d
420,65,invalid_3d
420,66,invalid_3d
420,67,invalid_3d
420,68,invalid_3d
420,69,invalid_3d
420,70,invalid_3d
420,71,invalid_3d
420,72,invalid_3d
420,73,invalid_3d
420,74,invalid_3d
420,75,invalid_3d
420,76,invalid_3d
420,77,invalid_3d
420,78,invalid_3d
420,79,invalid_3d
420,80,invalid_3d
420,81,invalid_3d
420,82,invalid_3d
430,0,ego_vehicle
430,3,ego_vehicle
430,14,invalid_3d
430,15,invalid_3d
430,16,invalid_3d
430,17,invalid_3d
430,18,invalid_3d
430,19,invalid_3d
430,20,invalid_3d
430,21,invalid_3d
430,22,invalid_3d
430,23,invalid_3d
430,24,invalid_3d
430,25,invalid_3d
430,26,invalid_3d
430,27,invalid_3d
430,28,invalid_3d
430,29,invalid_3d
430,30,invalid_3d
430,31,invalid_3d
430,32,invalid_3d
430,33,invalid_3d
430,34,invalid_3d
430,35,invalid_3d
430,36,invalid_3d
430,37,invalid_3d
430,38,invalid_3d
430,39,invalid_3d
430,40,invalid_3d
430,41,invalid_3d
430,42,invalid_3d
430,43,invalid_3d
430,44,invalid_3d
430,45,invalid_3d
430,46,invalid_3d
430,47,invalid_3d
430,48,invalid_3d
430,49,invalid_3d
430,50,invalid_3d
430,51,invalid_3d
430,52,invalid_3d
430,53,invalid_3d
430,54,invalid_3d
430,55,invalid_3d
430,56,invalid_3d
430,57,invalid_3d
430,58,invalid_3d
430,59,invalid_3d
430,60,invalid_3d
430,61,invalid_3d
430,62,invalid_3d
430,63,invalid_3d
430,64,invalid_3d
430,65,invalid_3d
430,66,invalid_3d
430,67,invalid_3d
430,68,invalid_3d
430,69,invalid_3d
430,70,invalid_3d
430,71,invalid_3d
430,72,invalid_3d
430,73,invalid_3d
430,74,invalid_3d
430,75,invalid_3d
430,76,invalid_3d
430,77,invalid_3d
430,78,invalid_3d
430,79,invalid_3d
430,80,invalid_3d
430,81,invalid_3d
430,82,invalid_3d
430,83,invalid_3d
430,84,invalid_3d
430,85,invalid_3d
430,86,invalid_3d
430,87,invalid_3d
430,88,invalid_3d
430,89,invalid_3d
430,90,invalid_3d
440,0,ego_vehicle
440,3,ego_vehicle
440,15,invalid_3d
440,16,invalid_3d
440,17,invalid_3d
440,18,invalid_3d
440,19,invalid_3d
440,20,invalid_3d
440,21,invalid_3d
440,22,invalid_3d
440,23,invalid_3d
440,24,invalid_3d
440,25,invalid_3d
440,26,invalid_3d
440,27,invalid_3d
440,28,invalid_3d
440,29,invalid_3d
440,30,invalid_3d
440,31,invalid_3d
440,32,invalid_3d
440,33,invalid_3d
440,34,invalid_3d
440,35,invalid_3d
440,36,invalid_3d
440,37,invalid_3d
440,38,invalid_3d
440,39,invalid_3d
440,40,invalid_3d
440,41,invalid_3d
440,42,invalid_3d
440,43,invalid_3d
440,44,invalid_3d
440,45,invalid_3d
440,46,invalid_3d
440,47,invalid_3d
440,48,invalid_3d
440,49,invalid_3d
440,50,invalid_3d
440,51,invalid_3d
440,52,invalid_3d
440,53,invalid_3d
440,54,invalid_3d
440,55,invalid_3d
440,56,invalid_3d
440,57,invalid_3d
440,58,invalid_3d
440,59,invalid_3d
440,60,invalid_3d
440,61,invalid_3d
440,62,invalid_3d
440,63,invalid_3d
440,64,invalid_3d
440,65,invalid_3d
440,66,invalid_3d
440,67,invalid_3d
440,68,invalid_3d
440,69,invalid_3d
440,70,invalid_3d
440,71,invalid_3d
440,72,invalid_3d
440,73,invalid_3d
440,74,invalid_3d
440,75,invalid_3d
440,76,invalid_3d
440,77,invalid_3d
440,78,invalid_3d
440,79,invalid_3d
440,80,invalid_3d
440,81,invalid_3d
440,82,invalid_3d
440,83,invalid_3d
440,84,invalid_3d
450,0,ego_vehicle
450,3,ego_vehicle
450,14,invalid_3d
450,15,invalid_3d
450,16,invalid_3d
450,17,invalid_3d
450,18,invalid_3d
450,19,invalid_3d
450,20,invalid_3d
450,21,invalid_3d
450,22,invalid_3d
450,23,invalid_3d
450,24,invalid_3d
450,25,invalid_3d
450,26,invalid_3d
450,27,invalid_3d
450,28,invalid_3d
450,29,invalid_3d
450,30,invalid_3d
450,31,invalid_3d
450,32,invalid_3d
450,33,invalid_3d
450,34,invalid_3d
450,35,invalid_3d
450,36,invalid_3d
450,37,invalid_3d
450,38,invalid_3d
450,39,invalid_3d
450,40,invalid_3d
450,41,invalid_3d
450,42,invalid_3d
450,43,invalid_3d
450,44,invalid_3d
450,45,invalid_3d
450,46,invalid_3d
450,47,invalid_3d
450,48,invalid_3d
450,49,invalid_3d
450,50,invalid_3d
450,51,invalid_3d
450,52,invalid_3d
450,53,invalid_3d
450,54,invalid_3d
450,55,invalid_3d
450,56,invalid_3d
450,57,invalid_3d
450,58,invalid_3d
450,59,invalid_3d
450,60,invalid_3d
450,61,invalid_3d
450,62,invalid_3d
450,63,invalid_3d
450,64,invalid_3d
450,65,invalid_3d
450,66,invalid_3d
450,67,invalid_3d
450,68,invalid_3d
450,69,invalid_3d
450,70,invalid_3d
450,71,invalid_3d
450,72,invalid_3d
450,73,invalid_3d
450,74,invalid_3d
450,75,invalid_3d
450,76,invalid_3d
450,77,invalid_3d
450,78,invalid_3d
450,79,invalid_3d
450,80,invalid_3d
450,81,invalid_3d
450,82,invalid_3d
450,83,invalid_3d
450,84,invalid_3d
450,85,invalid_3d
450,86,invalid_3d
450,87,invalid_3d
